horizon_snapshots,horizon_ticks,feature,raw_beta,raw_t,raw_p,raw_r2,residual_beta_after_ret5_strategy,residual_t_after_ret5_strategy,residual_p_after_ret5_strategy,residual_r2_after_ret5_strategy,same_sign_all_3_days,min_abs_day_t,day_betas,day_t
1,100,trade_vwap_sig_5,-0.0063571245690282555,-0.444129338885498,0.656949075826084,1.5699606081831519e-06,0.015970301971550326,0.7936109658255204,0.42742194659717236,0.11758296529296364,True,0.00343724647651818,"-8.59355e-05,-0.0152009,-0.00336695","-0.003,-0.610,-0.137"
1,100,trade_qty_10,-0.0011229110507033682,-0.3981901847058347,0.6904900005297592,1.1904972337939412e-06,-0.0037971663632556207,-0.9610478905354003,0.3365280887658273,0.11758870886508577,False,0.1443200390139501,"0.000764528,-0.00146805,-0.00258515","0.144,-0.331,-0.519"
1,100,trade_vwap_sig_10,-0.01170488739516731,-0.6336530551122889,0.5263072681238128,2.685285153458672e-06,-0.021582909760302242,-0.770828258134912,0.44080873534087106,0.11758157278315406,True,0.19588528066580094,"-0.0238137,-0.00626004,-0.0063173","-0.697,-0.196,-0.210"
1,100,trade_qty_25,0.0003851999695122944,0.2369763195213303,0.8126751613428909,3.5993204949846813e-07,-0.0019908718009974675,-0.797606677910502,0.42509877455386313,0.11758225595634653,False,0.09763505226971711,"0.000301465,0.0015376,-0.000878116","0.098,0.611,-0.302"
1,100,trade_vwap_sig_25,0.006507223141879617,0.23284170842660695,0.81588432424167,3.3134610621932126e-07,-0.010615393345180218,-0.24094391122779305,0.8095985882415991,0.11756844686180845,False,0.08439740342218072,"0.0323324,0.00391328,-0.0132748","0.623,0.084,-0.279"
1,100,trade_qty_50,6.853732578004454e-07,0.0006232261786721909,0.9995027374863397,2.389199948993337e-12,-0.00044224845653390363,-0.2585420619616782,0.7959885912828353,0.11756861759222637,False,0.04999825726316256,"0.000101996,0.000517258,-0.00072042","0.050,0.297,-0.366"
1,100,trade_vwap_sig_50,-0.003204265013565467,-0.08121541050393465,0.9352706441912717,3.9272346596952445e-08,0.030161514329443813,0.47663219718798355,0.6336240520343508,0.11757254967682096,False,0.12553702035171974,"-0.00934909,-0.0142895,0.0138805","-0.126,-0.218,0.210"
1,100,trade_qty_100,0.00015959693752976966,0.20057745552437906,0.8410289876970977,2.525801779951209e-07,0.0011013681317110723,0.904010190876567,0.3659899976622435,0.11758598874876813,False,0.07166138511344065,"-0.000131582,0.000449782,0.000107004","-0.093,0.356,0.072"
1,100,trade_vwap_sig_100,0.006685249205357546,0.11993346369229749,0.904535855598905,8.623942293617404e-08,0.22641278805000475,2.577675109893292,0.009946746955079553,0.11772277822573374,False,0.020596986249428056,"0.00215967,-0.0152439,0.0311262","0.021,-0.159,0.341"
2,200,source_day,0.0025587334167890986,0.16157376775183255,0.8716415161457084,3.119062007561624e-07,0.012109890366396276,0.6254871382145547,0.531651387279612,0.10838663481044675,False,,,
2,200,spread,-0.04118804983953765,-3.8837965509797843,0.0001028379672499063,0.0012818969742058872,-0.032077049679717216,-3.92253993302942,8.762036525025478e-05,0.10915174192352695,True,1.3533069024044198,"-0.0353496,-0.0250969,-0.0620119","-1.968,-1.353,-3.351"
2,200,microprice,-0.008171639421204725,-2.4317272783102286,0.01502701723321633,0.000179382703227704,0.0014618935595126894,0.4412554543370957,0.6590280710414351,0.10838120004562768,True,0.8691897794105802,"-0.0137966,-0.0118452,-0.00473631","-2.321,-1.537,-0.869"
2,200,top_imbalance,4.632521706294273,62.595097566120884,0.0,0.13374351565564369,3.541011088596922,30.58365773816898,2.018915161772325e-205,0.1379380237201897,True,34.91533590766946,"4.41128,4.63927,4.84873","34.915,36.216,37.440"
2,200,depth_vwap,-0.16787608859000178,-39.144324252538304,0.0,0.07322889164016466,0.013584167577456122,4.568317858320011,4.916540503322829e-06,0.10900498030659411,True,21.077378794267414,"-0.178991,-0.220827,-0.150544","-24.430,-24.801,-21.077"
2,200,depth_vwap_trend,-0.0018581811644524818,-0.6274781915135643,0.5303458272671985,4.843096699791438e-06,0.004027476510317981,1.1253711411571614,0.26043179481892853,0.10841183683716016,True,0.3694985196686631,"-0.00253513,-0.00290194,-0.00175811","-0.475,-0.414,-0.369"
2,200,depth_vwap_live_trend,-0.003951728984003264,-1.325986073666347,0.18484431030290416,2.1802429444828242e-05,-0.01464235194446772,-4.089233526022231,4.328009567547328e-05,0.10885238489494586,True,0.7754179704717274,"-0.00487065,-0.00537822,-0.00398276","-0.900,-0.775,-0.834"
2,200,day_mid_mean,0.001532157848070979,0.17468897598020286,0.8613240304714884,3.6375898038176757e-07,0.007543712268229875,0.7049680142757434,0.48083014168369154,0.10838955103309988,False,0.08279214802833271,1.85527e-07,0.083
2,200,day_mid_std,-6.817532789610585e-05,-0.0026996822070324564,0.9978459678644679,8.597234035789825e-11,-0.002867488370876474,-0.09331913452059942,0.9256500312641873,0.10837571892868825,False,,,
2,200,rolling_mid_mean,-0.006317460803632636,-2.1451461428616554,0.03194116411500467,5.651272470519331e-05,-0.00851078662627342,-2.3839800097225354,0.017126532669306565,0.10853940015762542,True,1.197213403018125,"-0.00726155,-0.0103846,-0.00562715","-1.366,-1.499,-1.197"
2,200,rolling_mid_std,0.002108048577718862,0.06445560167032875,0.9486074582943167,5.5192859282904294e-08,0.006988807006454772,0.18093653565496565,0.856417390814922,0.10837644026471416,False,0.04311220930980081,"-0.00384119,0.013856,-0.00251058","-0.069,0.247,-0.043"
2,200,micro_minus_mid,0.5162075668266166,54.23764110640642,0.0,0.09691681380694528,0.23949517769755904,16.567186829212723,1.2032482821960443e-61,0.11724545129477515,True,29.864447095079917,"0.496264,0.524848,0.527239","29.864,31.350,32.757"
2,200,depth_minus_mid,0.09318038159037374,14.74625856378506,3.2520025990721832e-49,0.005866796551437514,0.07921794589768677,13.529578824307551,1.0462132720347047e-41,0.11467023918208252,True,7.809877623327363,"0.0836068,0.0955771,0.10043","7.810,8.837,8.889"
2,200,depth_trend_minus_mid,0.5862841738328559,72.19602689685057,0.0,0.28942065957061414,0.0014032273444413296,0.14953163041064182,0.881134152471307,0.10837624683977587,True,39.685521713982595,"0.578526,0.612581,0.569983","41.622,44.648,39.686"
2,200,all_depth_imbalance,4.03733415507751,58.22239423506081,0.0,0.1693282441867584,-0.1490444801928386,-2.3542469549950553,0.018560275772875192,0.10856109729210794,True,32.62985411864357,"4.07835,4.02636,4.00587","34.666,33.547,32.630"
2,200,lvl2_imbalance,0.3259129364871784,9.552691289897195,1.263700025598315e-21,0.004452138540628758,-0.07038317937263823,-2.5065807498426245,0.012190520923719788,0.11518336592104883,True,4.549704309939097,"0.374718,0.266717,0.335833","6.305,4.550,5.674"
2,200,lvl3_imbalance,-3.5034753409524826,-41.90661902768661,0.0,0.5438488897946052,-2.1982542833378385,-5.541064320666948,3.006387564251787e-08,0.5987061474147088,False,22.965356536417005,"-3.36213,-3.64084","-25.680,-22.965"
2,200,bid_pressure,1.0193467541865577,27.397539289251778,2.934063790247089e-165,0.09040884284812234,0.5481990246110264,17.749505195927007,1.7387923482773703e-70,0.12521554808901347,True,14.906213273658851,"0.891097,1.04594,1.14168","16.470,14.906,16.612"
2,200,log_top_pressure,2.2554803016432485,62.218890845643585,0.0,0.13192049409696094,1.6800122634642711,30.228950046472242,9.867143912329227e-201,0.1371551195572669,True,34.29551175429919,"2.13729,2.26789,2.36218","34.296,36.340,37.360"
2,200,inv_liquidity_pressure,24.28320577476414,56.34826314520562,0.0,0.12924742835836944,17.047086136667172,30.396698617254078,6.07344336877692e-203,0.14085796057486,True,31.853148986427232,"22.8431,23.774,26.3944","32.301,31.853,33.818"
2,200,pressure_combo,2.5389371041568625,59.144252913338406,0.0,0.13171298474421522,1.8455038933918464,30.56811543372313,3.2488051867112657e-205,0.13917642521833096,True,33.07377823763008,"2.38505,2.52244,2.71831","33.074,33.787,36.011"
2,200,extreme_imbalance,8.390615396381357,55.31888230851739,0.0,0.11817312544919356,5.405357215897695,27.05222132542525,3.596418049619033e-161,0.1332161831375147,True,30.28270163890246,"7.83404,8.3746,8.99339","30.283,32.178,33.811"
2,200,ask_weakness,22.1987352853591,34.94814308547987,1.3818089813045722e-267,0.0513602569235736,10.985615924418623,18.637083427447113,1.6077079897133707e-77,0.1210923745255692,True,18.75119476065133,"21.5034,21.0815,24.2799","23.445,18.751,19.054"
2,200,bid_weakness,-19.55935104463075,-33.724760908134826,2.5068776875924153e-249,0.04228742212176917,-7.87707971191387,-14.002935612355241,1.4956283278664376e-44,0.11525645266394957,True,17.657031847888298,"-18.1468,-20.3806,-20.1955","-17.657,-20.024,-21.036"
2,200,bid_strength,0.11913810846764225,32.907075745308276,1.740982459139499e-237,0.03598148540407897,0.032099754090161865,8.597827520362241,8.123927088328766e-18,0.1108429214558938,True,16.938791963450438,"0.109112,0.125298,0.122747","16.939,19.510,20.667"
2,200,ask_strength,-0.12942513681590292,-33.418951935212725,7.274431355284653e-245,0.04136734954341781,-0.04166412091834461,-11.060870957954577,1.9420249987770986e-28,0.11249975159283587,True,18.756454118733156,"-0.129578,-0.127037,-0.131638","-20.253,-18.979,-18.756"
2,200,bid_ladder_gap,-0.6573047583467296,-39.81817213509233,0.0,0.06540180707997345,-0.4081592032437453,-24.010221494421593,2.174808342504643e-127,0.125766005467702,True,20.66797706411738,"-0.620693,-0.686168,-0.663874","-20.668,-24.360,-24.040"
2,200,ask_ladder_gap,0.6338552635096216,42.81181565293598,0.0,0.081706581877933,0.43443625760900123,28.287557498645395,4.916331007394711e-176,0.14057150351971126,True,23.112710854266364,"0.630193,0.613609,0.654982","26.333,23.113,25.522"
2,200,book_gap_asym,0.2160983505426024,24.578578231070285,2.140947061012477e-133,0.02171778389040857,0.2813441400556326,32.27953168756453,1.3554535206253883e-228,0.14546074538480702,True,12.186397360008671,"0.187875,0.227358,0.231787","12.186,15.288,15.121"
2,200,bid_wall_ratio,0.04926598191926212,23.870287542059952,6.235350619964479e-126,0.018498406250722854,0.007632573355521563,3.7832104500778385,0.0001548184049650114,0.10884771516106939,True,12.738035507201268,"0.0461388,0.0533449,0.0482722","12.738,14.932,13.669"
2,200,ask_wall_ratio,-0.05412820169482725,-25.664125447458392,2.9410685780321186e-145,0.022071236405965422,-0.010502307367942079,-5.243485486625868,1.5757120891527772e-07,0.10927266405103775,True,14.610340133366522,"-0.0539568,-0.054303,-0.0541132","-14.979,-14.859,-14.610"
2,200,wall_ratio_asym,0.3722104228021261,37.20646147319077,5.365022816104553e-303,0.045752044094135025,0.09533044172481259,8.20828272413652,2.2437438547669463e-16,0.11053488506098252,True,20.45276690722576,"0.355221,0.380735,0.380551","20.453,21.784,22.206"
2,200,ret_1,-0.4954163079183768,-103.52776322436871,0.0,0.24305573527268776,0.06833049390160628,8.146613255593081,3.7425822644346376e-16,0.11074101149877558,True,59.175428876470406,"-0.487136,-0.498001,-0.501382","-60.152,-60.139,-59.175"
2,200,ret_2,-0.49316744012294766,-90.97180677524555,0.0,0.2429365903191968,-0.0938451713520024,-15.184401437308628,4.486398202093187e-52,0.11612427647066148,True,52.124355502199734,"-0.481297,-0.496321,-0.502064","-52.124,-53.102,-52.490"
2,200,ret_3,-0.48863991357658254,-83.96441191031654,0.0,0.24086594178191567,-0.08707373912184961,-13.802529005184782,2.4606620223551183e-43,0.11521747633643398,True,48.2524129200696,"-0.484624,-0.489901,-0.491571","-48.508,-48.702,-48.252"
