horizon_snapshots,horizon_ticks,feature,raw_beta,raw_t,raw_p,raw_r2,time_day_control_beta,time_day_control_t,time_day_control_p,time_day_control_r2,drift_adjusted_beta,drift_adjusted_t,drift_adjusted_p,drift_adjusted_r2,same_sign_all_3_days,min_abs_day_t,day_betas_drift_adjusted,day_t_drift_adjusted
1,100,rolling_z_30,-2.241055642046381,-124.18360407756467,0.0,0.43313354389307734,-2.2447315119322333,-124.14128177647528,0.0,0.43384471538705194,-2.241044180386555,-124.18513376432854,0.0,0.4331293011828884,True,70.66295941928657,"-2.0619,-2.24792,-2.41935","-70.663,-71.681,-75.838"
1,100,rolling_mean_slope_30,-4.963442152370412,-54.59594478587206,0.0,0.08263570710660484,-4.963530498728263,-54.59705359812801,0.0,0.08263810051917664,-4.963449888990792,-54.59341878628297,0.0,0.082635999483198,True,31.437350291744835,"-4.93687,-5.02125,-4.93316","-31.823,-31.437,-31.985"
1,100,rolling_z_60,-2.735305505582273,-145.71703583856007,0.0,0.4603999131038359,-2.7437860545079604,-146.08782908257936,0.0,0.4618268673021535,-2.7352827310634615,-145.7189337104456,0.0,0.4603924288830953,True,81.19917507077263,"-2.58185,-2.74017,-2.89068","-81.199,-84.660,-89.436"
1,100,rolling_mean_slope_60,-4.716505942860503,-43.39676137501243,0.0,0.03956956930297495,-4.717517852263898,-43.44413187109106,0.0,0.03957830345790869,-4.716518998189366,-43.397300778831315,0.0,0.039569805331453156,True,24.994397497867283,"-4.52199,-4.86432,-4.73694","-25.010,-24.994,-25.438"
1,100,rolling_z_120,-4.023037427166298,-150.06454776815644,0.0,0.4738214533337213,-4.034203377260443,-150.75933506548998,0.0,0.47513562412353294,-4.022996735453006,-150.06102630868537,0.0,0.47381207460814667,True,81.39452400882931,"-3.90579,-4.03657,-4.13358","-81.395,-89.458,-91.269"
1,100,rolling_mean_slope_120,-3.5413816714442112,-20.308283975687846,1.086339796330021e-91,0.01513710445416172,-3.563339923556032,-20.888192048954206,6.856630754227833e-97,0.015229193750696757,-3.5413464035622217,-20.307316258432884,1.1079524732981495e-91,0.015136812805529698,True,10.921647966630347,"-3.27296,-3.61452,-3.6914","-10.922,-11.865,-12.409"
1,100,rolling_z_240,-7.004758353805698,-120.04478448733957,0.0,0.4770979244915048,-7.01443738424074,-121.15459825173934,0.0,0.4777550912119367,-7.004707588831842,-120.04277983379397,0.0,0.47709121847918157,True,67.71679105022213,"-6.94148,-6.97847,-7.09823","-73.214,-71.083,-67.717"
1,100,rolling_mean_slope_240,-0.7255420952219976,-9.326476906706576,1.0944851049642741e-20,0.0015419329323427267,-0.75629036337937,-9.759625677089609,1.6777331619189448e-22,0.001606427137063271,-0.7255262505356285,-9.32610412717651,1.0983398138786742e-20,0.0015418662715181997,True,5.255508818040357,"-0.63308,-0.762392,-0.775928","-5.256,-5.336,-5.563"
1,100,rolling_z_500,-13.437750670765915,-88.56516856175408,0.0,0.4704366742526094,-13.448209362257321,-89.34107320039134,0.0,0.47080078428748384,-13.437713138950583,-88.56534029554521,0.0,0.4704342491458722,True,49.62793091864958,"-13.4099,-13.3194,-13.5749","-52.545,-49.628,-52.781"
1,100,rolling_mean_slope_500,-0.04646334712907477,-2.574617060488532,0.010035112228670595,4.756452514431686e-05,-0.05129088116480433,-2.7197238182604724,0.006533646145063414,5.2867510238696624e-05,-0.04645254689546855,-2.574070668048001,0.010050974176533249,4.754243912852285e-05,True,1.3841199030571294,"-0.0374518,-0.0471236,-0.0548907","-1.384,-1.416,-1.652"
1,100,rolling_z_1000,-24.22267894514081,-52.78647941996977,0.0,0.4465256761584382,-24.24278651288719,-53.00741854567403,0.0,0.4468963542140417,-24.22269358234877,-52.78682508259019,0.0,0.446526427441322,True,28.400681923764303,"-24.37,-23.8646,-24.4513","-34.188,-28.401,-31.469"
1,100,rolling_mean_slope_1000,-0.003962843629678117,-0.6313552655145348,0.5278082588517077,2.681755874700542e-06,-0.0047125778535073715,-0.6796305208367395,0.49673843925890027,3.8268485351711234e-06,-0.003963282064581649,-0.6314466010902333,0.5277485538709485,2.6823506199535885e-06,True,0.27502430933774613,"-0.00288949,-0.00304596,-0.00599005","-0.304,-0.275,-0.501"
1,100,depth_slope_5,-0.16782459683164574,-1.6553482114408133,0.09785388465238981,0.0001227955151973381,-0.16809288388877366,-1.655254719784724,0.09787283968310866,0.00012359071827117152,-0.16786880414662517,-1.6555422066400605,0.09781456231878295,0.00012286026668151262,False,0.11813487676460259,"-0.162037,-0.347203,0.0209901","-2.993,-3.465,0.118"
1,100,micro_slope_5,-0.1730145103074349,-12.977056755805739,1.6510406717338056e-38,0.01170423625634287,-0.17303736713274565,-12.977937554501345,1.6321662961606464e-38,0.011767734838774913,-0.17301855624833595,-12.977553187477167,1.6403762587265245e-38,0.011704792936574115,True,6.422806380531036,"-0.142609,-0.189602,-0.18036","-6.423,-8.365,-7.710"
1,100,depth_slope_10,-0.004622653291254967,-0.047587582314777783,0.9620449286953158,9.05231912762261e-08,-0.0045879831741800145,-0.046968643351934354,0.9625382189157238,7.338004136547838e-07,-0.00468271901566216,-0.048189109500138966,0.9615655294653201,9.2890992120509e-08,False,0.01106568877927344,"-0.0476607,-0.00197886,0.0173436","-0.415,-0.011,0.105"
1,100,micro_slope_10,-0.16720171378789195,-12.308348591704108,8.167732053623114e-35,0.010482483696361844,-0.16722898386758342,-12.313837729089368,7.63065604129625e-35,0.010534332766066301,-0.16719909617418582,-12.308379826664973,8.164572107795242e-35,0.0104821092263514,True,6.4432527347148545,"-0.150294,-0.178542,-0.169562","-6.443,-7.475,-7.395"
1,100,depth_slope_25,-0.016654752537415468,-0.5155140846964873,0.6061938299094299,2.453178989392235e-06,-0.0166648657801464,-0.5090810987422582,0.6106953798710397,2.767003019821246e-06,-0.016684684696964474,-0.5163742586731305,0.6055930407253274,2.4620053066248815e-06,False,0.009614877013689675,"0.002853,-0.0486714,0.000691743","0.072,-1.166,0.010"
1,100,micro_slope_25,-0.1779938088826714,-13.254057170126305,4.274551818581976e-40,0.012401119492573831,-0.17799689822785547,-13.254035809819703,4.2757689749354046e-40,0.012425105298756067,-0.17799131211235802,-13.253957206728689,4.280250916945861e-40,0.012400767733148577,True,7.02281301967677,"-0.190797,-0.184067,-0.162884","-8.050,-8.151,-7.023"
1,100,depth_slope_50,-0.0022043817997763693,-0.14297619797951938,0.8863089793027984,1.0111225978715055e-07,-0.002123038338020397,-0.13568542823956076,0.8920699677576234,7.837106239527714e-07,-0.0022281720907892395,-0.14453396254309084,0.8850788397650298,1.0330654665047234e-07,False,0.16622046733424475,"0.00464736,0.00511866,-0.0158286","0.166,0.206,-0.578"
1,100,micro_slope_50,-0.18661309891803443,-13.471225356809807,2.310002691377369e-41,0.013233996375456636,-0.18660858969660699,-13.47173695143993,2.2940508466445033e-41,0.013255830242515199,-0.18661662186878186,-13.471599100721885,2.2983383044360534e-41,0.013234516309171163,True,6.71917062957413,"-0.161654,-0.171945,-0.218118","-6.719,-7.228,-9.237"
1,100,depth_slope_100,-0.002088973193682856,-0.18953681113940424,0.8496721068119532,1.7533252061330273e-07,-0.0020621146733549745,-0.18491611859120693,0.853294828208546,8.119300700659693e-07,-0.002109893834878123,-0.19148518546531756,0.8481454860803453,1.788620231923943e-07,False,0.21367459851318152,"-0.0111552,0.00636501,-0.00405354","-0.652,0.326,-0.214"
1,100,micro_slope_100,-0.1609107055391553,-11.824119845977949,2.929571261932286e-32,0.009902657701549078,-0.16087559135182306,-11.825082257695438,2.896188854953562e-32,0.009954124657829855,-0.16091167852758398,-11.824390099733831,2.920158793029566e-32,0.00990279143273376,True,6.3460690237826975,"-0.162764,-0.15089,-0.168124","-7.121,-6.346,-7.216"
1,100,depth_slope_200,0.015541493636060104,1.0272575518095377,0.3042992045929269,1.291005937265055e-05,0.015849457394624483,1.0372167496716047,0.2996348536893899,1.357089361853081e-05,0.015529888552160498,1.02645652996252,0.3046764436835161,1.2890790241359973e-05,True,0.4381715108222521,"0.0176366,0.0108763,0.0191526","0.702,0.438,0.680"
1,100,micro_slope_200,-0.19108555223532384,-13.751007308232637,5.022532310141215e-43,0.013978598350137483,-0.1910950006581023,-13.751947812968378,4.957656914881703e-43,0.014000895231240817,-0.19108797952727355,-13.751437814014656,4.9927321546419865e-43,0.013978940592169087,True,7.660392250885675,"-0.195208,-0.198429,-0.181247","-7.993,-8.314,-7.660"
1,100,expanding_drift,-62.27758021246277,-7.297183110937272,2.9385476083606327e-13,0.021647043994016846,-77.99375456107292,-5.6979610566674594,1.212487372962828e-08,0.027168491991444887,-62.38863035660114,-7.2934573261024545,3.021004368713108e-13,0.021724321907742206,True,3.4190738816136386,"-98.0475,-82.088,-59.9071","-5.249,-4.203,-3.419"
1,100,rolling_drift_100,-41.200972617082506,-47.166790939940135,0.0,0.20681633404336186,-41.439463460432904,-48.57304431176402,0.0,0.20803319102901752,-41.2043186831142,-47.181918045511715,0.0,0.20684997969720198,True,23.65682843502158,"-46.644,-37.4833,-41.6546","-38.317,-23.657,-31.583"
1,100,rolling_drift_500,-123.15226124307048,-38.18273363025584,0.0,0.1292046898098469,-133.24459407245143,-42.74528366941276,0.0,0.13987799251388833,-123.19936225408587,-38.209260693821456,0.0,0.12930359632944444,True,22.813365907908235,"-185.066,-99.3501,-134.701","-30.280,-22.813,-27.826"
1,100,trade_vwap_minus_mid,0.0755299378068326,5.6086882700924505,2.0386584539486698e-08,0.0006110021904729424,0.0755202572366044,5.607224941226722,2.0559638324280466e-08,0.0006114188578558721,0.07552093844910555,5.608256911949671,2.0437449573965345e-08,0.0006108568563785166,True,0.46691975151226034,"0.00969118,0.133211,0.0740897","0.467,5.226,3.342"
1,100,trade_qty_5,0.009580328072137156,1.7769107200713254,0.07558293031848891,4.561913138123597e-05,0.009592782352861874,1.7787998972402668,0.0752725740557273,4.6372280164241886e-05,0.009582207014983864,1.777365266826049,0.07550816159061118,4.563704655258238e-05,True,0.4370693451676218,"0.00719772,0.00401463,0.0177542","0.863,0.437,1.722"
1,100,trade_vwap_sig_5,0.07810126173635584,3.9789198803967776,6.92290635724455e-05,0.00013000480667491043,0.0780521570769197,3.9750154846596715,7.037467717840755e-05,0.0001304060574771615,0.07805301637085132,3.976772401272216,6.985696723278124e-05,0.00012984429590789937,True,2.0395533117081763,"0.0909886,0.0800156,0.0662679","2.554,2.354,2.040"
1,100,trade_qty_10,0.002487983171146458,0.7817231749469779,0.43437727889309063,6.150780382907506e-06,0.0024992298966077546,0.7849579951209197,0.43247819694997147,6.851324553913685e-06,0.0024899341572482904,0.7823874372612052,0.433986914551463,6.160433210888883e-06,False,0.33843942574760943,"0.00257551,-0.00182968,0.00679554","0.513,-0.338,1.132"
1,100,trade_vwap_sig_10,0.057949848015357554,2.233208266537137,0.025535213448332084,3.571059541407351e-05,0.0578209672392217,2.226733088844308,0.02596511761049854,3.61524743538455e-05,0.057850374909445744,2.229397107720329,0.02578749450941646,3.5588118524554346e-05,True,0.28151989322302934,"0.0125789,0.0830384,0.0693501","0.282,1.857,1.550"
1,100,trade_qty_25,0.002764706809074542,1.5741242673388838,0.11545872328300413,1.873063755464255e-05,0.002779544447671568,1.5806558607810908,0.11395674586622785,1.9549991815748236e-05,0.002766931668833682,1.5754705701045895,0.1151478663678546,1.8760804063711056e-05,True,0.4194516288418538,"0.00178062,0.00130312,0.00500329","0.657,0.419,1.547"
1,100,trade_vwap_sig_25,0.08411251353172781,2.1701825336658245,0.029993020716886542,3.0281655004182895e-05,0.08389176635989029,2.1590752147355836,0.030844332168525227,3.065640425570226e-05,0.08386396682211952,2.1638484505117845,0.03047598229862431,3.010297171357479e-05,True,0.45660615007396826,"0.0295461,0.123697,0.0902935","0.457,1.809,1.353"
