timestamp;buyer;seller;symbol;currency;price;quantity
15800;;;CROISSANTS;SEASHELLS;4269;7
16100;;;KELP;SEASHELLS;2033;1
16100;;;RAINFOREST_RESIN;SEASHELLS;9996;1
16100;;;SQUID_INK;SEASHELLS;1857;1
16200;;;DJEMBES;SEASHELLS;13418;4
16200;;;PICNIC_BASKET1;SEASHELLS;58653;1
16200;;;PICNIC_BASKET2;SEASHELLS;30224;1
16300;;;KELP;SEASHELLS;2034;1
16300;;;SQUID_INK;SEASHELLS;1852;1
16400;;;KELP;SEASHELLS;2036;9
16400;;;SQUID_INK;SEASHELLS;1851;9
16700;;;DJEMBES;SEASHELLS;13418;3
16700;;;KELP;SEASHELLS;2036;2
16700;;;RAINFOREST_RESIN;SEASHELLS;10004;2
16700;;;SQUID_INK;SEASHELLS;1845;2
16800;;;JAMS;SEASHELLS;6540;6
16900;;;CROISSANTS;SEASHELLS;4268;5
16900;;;RAINFOREST_RESIN;SEASHELLS;10002;1
17000;;;RAINFOREST_RESIN;SEASHELLS;9998;3
17000;;;RAINFOREST_RESIN;SEASHELLS;10002;5
17200;;;RAINFOREST_RESIN;SEASHELLS;10002;1
17800;;;RAINFOREST_RESIN;SEASHELLS;10002;1
17900;;;KELP;SEASHELLS;2035;1
17900;;;SQUID_INK;SEASHELLS;1849;1
18000;;;KELP;SEASHELLS;2035;1
18000;;;RAINFOREST_RESIN;SEASHELLS;9998;2
18000;;;SQUID_INK;SEASHELLS;1850;1
18300;;;DJEMBES;SEASHELLS;13412;6
18600;;;KELP;SEASHELLS;2033;1
18600;;;SQUID_INK;SEASHELLS;1837;1
18700;;;KELP;SEASHELLS;2035;1
18700;;;SQUID_INK;SEASHELLS;1840;1
18800;;;DJEMBES;SEASHELLS;13413;4
18900;;;RAINFOREST_RESIN;SEASHELLS;9996;1
19000;;;CROISSANTS;SEASHELLS;4269;7
19000;;;KELP;SEASHELLS;2035;1
19000;;;SQUID_INK;SEASHELLS;1830;1
19100;;;KELP;SEASHELLS;2033;2
19100;;;SQUID_INK;SEASHELLS;1822;2
19200;;;KELP;SEASHELLS;2035;1
19200;;;RAINFOREST_RESIN;SEASHELLS;10002;1
19200;;;SQUID_INK;SEASHELLS;1825;1
19300;;;KELP;SEASHELLS;2036;10
19300;;;SQUID_INK;SEASHELLS;1828;10
19400;;;KELP;SEASHELLS;2033;1
19400;;;SQUID_INK;SEASHELLS;1829;1
19500;;;KELP;SEASHELLS;2033;2
19500;;;RAINFOREST_RESIN;SEASHELLS;9998;2
19500;;;SQUID_INK;SEASHELLS;1829;1
19500;;;SQUID_INK;SEASHELLS;1829;1
19600;;;DJEMBES;SEASHELLS;13416;5
19700;;;KELP;SEASHELLS;2033;1
19700;;;KELP;SEASHELLS;2033;15
19700;;;SQUID_INK;SEASHELLS;1826;1
19700;;;SQUID_INK;SEASHELLS;1826;15
19900;;;CROISSANTS;SEASHELLS;4269;5
19900;;;RAINFOREST_RESIN;SEASHELLS;9996;2
19900;;;RAINFOREST_RESIN;SEASHELLS;9996;7
20000;;;DJEMBES;SEASHELLS;13416;1
20000;;;KELP;SEASHELLS;2035;1
20000;;;SQUID_INK;SEASHELLS;1833;1
20100;;;KELP;SEASHELLS;2036;2
20100;;;RAINFOREST_RESIN;SEASHELLS;10004;2
20100;;;SQUID_INK;SEASHELLS;1835;2
20300;;;CROISSANTS;SEASHELLS;4272;6
20300;;;KELP;SEASHELLS;2033;1
20300;;;RAINFOREST_RESIN;SEASHELLS;9998;1
20300;;;SQUID_INK;SEASHELLS;1833;1
20400;;;RAINFOREST_RESIN;SEASHELLS;9995;5
20800;;;JAMS;SEASHELLS;6540;4
20900;;;RAINFOREST_RESIN;SEASHELLS;9998;1
21000;;;PICNIC_BASKET1;SEASHELLS;58703;2
21000;;;PICNIC_BASKET2;SEASHELLS;30244;2
21100;;;DJEMBES;SEASHELLS;13414;5
21100;;;RAINFOREST_RESIN;SEASHELLS;10002;2
21300;;;KELP;SEASHELLS;2035;1
21300;;;SQUID_INK;SEASHELLS;1835;1
21400;;;RAINFOREST_RESIN;SEASHELLS;10002;3
21500;;;RAINFOREST_RESIN;SEASHELLS;9998;1
21600;;;CROISSANTS;SEASHELLS;4269;8
21700;;;DJEMBES;SEASHELLS;13414;3
21700;;;KELP;SEASHELLS;2035;1
21700;;;SQUID_INK;SEASHELLS;1845;1
21800;;;CROISSANTS;SEASHELLS;4271;7
21800;;;DJEMBES;SEASHELLS;13413;5
21800;;;SQUID_INK;SEASHELLS;1846;10
21900;;;KELP;SEASHELLS;2033;1
21900;;;KELP;SEASHELLS;2033;12
21900;;;SQUID_INK;SEASHELLS;1845;13
22000;;;KELP;SEASHELLS;2033;3
22100;;;DJEMBES;SEASHELLS;13415;1
22400;;;JAMS;SEASHELLS;6536;9
22600;;;KELP;SEASHELLS;2035;2
22600;;;KELP;SEASHELLS;2035;5
22600;;;RAINFOREST_RESIN;SEASHELLS;9995;2
22600;;;SQUID_INK;SEASHELLS;1850;2
22700;;;KELP;SEASHELLS;2033;11
22700;;;SQUID_INK;SEASHELLS;1849;11
22900;;;DJEMBES;SEASHELLS;13414;5
23100;;;JAMS;SEASHELLS;6538;8
23200;;;DJEMBES;SEASHELLS;13412;3
23600;;;DJEMBES;SEASHELLS;13413;2
23600;;;JAMS;SEASHELLS;6537;3
23600;;;RAINFOREST_RESIN;SEASHELLS;10002;3
23700;;;KELP;SEASHELLS;2036;1
23700;;;RAINFOREST_RESIN;SEASHELLS;10004;1
23700;;;SQUID_INK;SEASHELLS;1847;1
23900;;;PICNIC_BASKET1;SEASHELLS;58678;2
23900;;;PICNIC_BASKET1;SEASHELLS;58677;4
23900;;;PICNIC_BASKET2;SEASHELLS;30235;2
23900;;;PICNIC_BASKET2;SEASHELLS;30234;4
24000;;;JAMS;SEASHELLS;6537;9
24300;;;DJEMBES;SEASHELLS;13410;1
24400;;;CROISSANTS;SEASHELLS;4271;9
24400;;;DJEMBES;SEASHELLS;13411;3
24400;;;KELP;SEASHELLS;2033;1
24400;;;RAINFOREST_RESIN;SEASHELLS;9998;2
24400;;;SQUID_INK;SEASHELLS;1845;1
24500;;;JAMS;SEASHELLS;6537;10
24600;;;JAMS;SEASHELLS;6537;8
24900;;;DJEMBES;SEASHELLS;13412;3
25100;;;PICNIC_BASKET1;SEASHELLS;58669;1
25100;;;PICNIC_BASKET2;SEASHELLS;30242;6
25400;;;PICNIC_BASKET1;SEASHELLS;58674;2
25400;;;PICNIC_BASKET2;SEASHELLS;30241;2
25500;;;DJEMBES;SEASHELLS;13410;3
25500;;;RAINFOREST_RESIN;SEASHELLS;9998;1
25500;;;RAINFOREST_RESIN;SEASHELLS;9998;3
25600;;;DJEMBES;SEASHELLS;13410;3
25700;;;RAINFOREST_RESIN;SEASHELLS;10004;1
25700;;;RAINFOREST_RESIN;SEASHELLS;10004;4
25800;;;CROISSANTS;SEASHELLS;4273;8
25800;;;JAMS;SEASHELLS;6539;4
25800;;;KELP;SEASHELLS;2033;8
25800;;;SQUID_INK;SEASHELLS;1849;8
25900;;;RAINFOREST_RESIN;SEASHELLS;10002;1
25900;;;RAINFOREST_RESIN;SEASHELLS;10002;2
26000;;;RAINFOREST_RESIN;SEASHELLS;9998;1
26100;;;KELP;SEASHELLS;2033;1
26400;;;PICNIC_BASKET1;SEASHELLS;58658;1
26400;;;PICNIC_BASKET1;SEASHELLS;58658;6
26400;;;PICNIC_BASKET2;SEASHELLS;30235;7
26700;;;KELP;SEASHELLS;2033;4
26800;;;CROISSANTS;SEASHELLS;4272;8
26800;;;KELP;SEASHELLS;2035;1
26800;;;SQUID_INK;SEASHELLS;1846;1
26900;;;JAMS;SEASHELLS;6536;8
27100;;;KELP;SEASHELLS;2035;1
27100;;;RAINFOREST_RESIN;SEASHELLS;10004;1
27100;;;SQUID_INK;SEASHELLS;1851;1
27600;;;KELP;SEASHELLS;2036;10
27600;;;RAINFOREST_RESIN;SEASHELLS;10005;7
27600;;;SQUID_INK;SEASHELLS;1852;10
27800;;;RAINFOREST_RESIN;SEASHELLS;10002;1
27900;;;CROISSANTS;SEASHELLS;4273;8
28000;;;DJEMBES;SEASHELLS;13412;5
28200;;;KELP;SEASHELLS;2035;1
28200;;;RAINFOREST_RESIN;SEASHELLS;9998;1
28200;;;SQUID_INK;SEASHELLS;1851;1
28400;;;RAINFOREST_RESIN;SEASHELLS;10002;4
28600;;;KELP;SEASHELLS;2033;1
28600;;;KELP;SEASHELLS;2033;6
28600;;;RAINFOREST_RESIN;SEASHELLS;10002;1
28600;;;RAINFOREST_RESIN;SEASHELLS;9995;10
28600;;;SQUID_INK;SEASHELLS;1848;1
28600;;;SQUID_INK;SEASHELLS;1848;6
28800;;;KELP;SEASHELLS;2033;2
28800;;;RAINFOREST_RESIN;SEASHELLS;9995;2
28800;;;SQUID_INK;SEASHELLS;1848;2
29100;;;KELP;SEASHELLS;2035;1
29100;;;RAINFOREST_RESIN;SEASHELLS;10002;1
29100;;;SQUID_INK;SEASHELLS;1852;1
29500;;;JAMS;SEASHELLS;6534;8
29500;;;KELP;SEASHELLS;2036;4
29500;;;SQUID_INK;SEASHELLS;1853;4
29700;;;DJEMBES;SEASHELLS;13409;5
29800;;;KELP;SEASHELLS;2033;1
29800;;;RAINFOREST_RESIN;SEASHELLS;9996;1
29800;;;SQUID_INK;SEASHELLS;1853;1
29900;;;KELP;SEASHELLS;2034;2
29900;;;RAINFOREST_RESIN;SEASHELLS;9998;1
29900;;;SQUID_INK;SEASHELLS;1854;2
30000;;;JAMS;SEASHELLS;6534;8
30100;;;JAMS;SEASHELLS;6534;10
30100;;;KELP;SEASHELLS;2034;3
30100;;;SQUID_INK;SEASHELLS;1853;3
30300;;;KELP;SEASHELLS;2035;1
30300;;;SQUID_INK;SEASHELLS;1853;1
30800;;;CROISSANTS;SEASHELLS;4273;6
30800;;;JAMS;SEASHELLS;6533;9
30900;;;DJEMBES;SEASHELLS;13416;4
30900;;;JAMS;SEASHELLS;6535;6
31000;;;DJEMBES;SEASHELLS;13416;3
31000;;;JAMS;SEASHELLS;6533;9
31200;;;DJEMBES;SEASHELLS;13417;4
31300;;;KELP;SEASHELLS;2036;1
31600;;;DJEMBES;SEASHELLS;13418;2
31700;;;DJEMBES;SEASHELLS;13416;3
31700;;;KELP;SEASHELLS;2036;1
31700;;;SQUID_INK;SEASHELLS;1854;1
32000;;;KELP;SEASHELLS;2034;4
32000;;;SQUID_INK;SEASHELLS;1847;4
32200;;;KELP;SEASHELLS;2034;4
32200;;;SQUID_INK;SEASHELLS;1847;4
32300;;;DJEMBES;SEASHELLS;13415;1
32400;;;JAMS;SEASHELLS;6533;8
32400;;;PICNIC_BASKET1;SEASHELLS;58686;7
32400;;;PICNIC_BASKET2;SEASHELLS;30243;1
32500;;;DJEMBES;SEASHELLS;13413;1
32600;;;CROISSANTS;SEASHELLS;4277;9
32700;;;PICNIC_BASKET1;SEASHELLS;58688;1
32900;;;KELP;SEASHELLS;2034;1
32900;;;SQUID_INK;SEASHELLS;1834;1
33100;;;KELP;SEASHELLS;2034;1
33100;;;SQUID_INK;SEASHELLS;1836;1
33200;;;CROISSANTS;SEASHELLS;4276;9
33200;;;DJEMBES;SEASHELLS;13412;6
33300;;;DJEMBES;SEASHELLS;13411;4
33600;;;KELP;SEASHELLS;2037;1
33600;;;PICNIC_BASKET1;SEASHELLS;58682;2
33600;;;PICNIC_BASKET2;SEASHELLS;30244;7
33600;;;RAINFOREST_RESIN;SEASHELLS;10004;1
33600;;;SQUID_INK;SEASHELLS;1846;1
33800;;;JAMS;SEASHELLS;6534;10
34700;;;CROISSANTS;SEASHELLS;4278;5
34800;;;KELP;SEASHELLS;2035;3
34800;;;KELP;SEASHELLS;2035;4
34800;;;RAINFOREST_RESIN;SEASHELLS;10002;1
34800;;;SQUID_INK;SEASHELLS;1848;3
35100;;;JAMS;SEASHELLS;6534;8
35200;;;JAMS;SEASHELLS;6533;7
35200;;;KELP;SEASHELLS;2034;1
35200;;;RAINFOREST_RESIN;SEASHELLS;9996;1
35200;;;SQUID_INK;SEASHELLS;1844;1
35400;;;CROISSANTS;SEASHELLS;4278;5
35500;;;JAMS;SEASHELLS;6531;7
35700;;;KELP;SEASHELLS;2035;1
35800;;;JAMS;SEASHELLS;6531;3
35900;;;JAMS;SEASHELLS;6533;5
36000;;;JAMS;SEASHELLS;6531;3
36100;;;DJEMBES;SEASHELLS;13410;2
36800;;;RAINFOREST_RESIN;SEASHELLS;9998;1
36900;;;KELP;SEASHELLS;2034;1
36900;;;SQUID_INK;SEASHELLS;1845;1
37000;;;CROISSANTS;SEASHELLS;4278;7
37000;;;PICNIC_BASKET1;SEASHELLS;58645;9
37000;;;PICNIC_BASKET2;SEASHELLS;30259;9
37300;;;JAMS;SEASHELLS;6530;9
37300;;;PICNIC_BASKET1;SEASHELLS;58642;10
37300;;;PICNIC_BASKET2;SEASHELLS;30261;10
37400;;;CROISSANTS;SEASHELLS;4276;7
37700;;;KELP;SEASHELLS;2036;1
37800;;;JAMS;SEASHELLS;6529;4
37800;;;KELP;SEASHELLS;2034;2
37800;;;RAINFOREST_RESIN;SEASHELLS;9998;2
37800;;;SQUID_INK;SEASHELLS;1848;2
37900;;;KELP;SEASHELLS;2034;4
37900;;;SQUID_INK;SEASHELLS;1848;4
38300;;;KELP;SEASHELLS;2034;8
38300;;;SQUID_INK;SEASHELLS;1849;8
38400;;;KELP;SEASHELLS;2034;8
38400;;;SQUID_INK;SEASHELLS;1850;2
38800;;;RAINFOREST_RESIN;SEASHELLS;10005;5
39300;;;PICNIC_BASKET1;SEASHELLS;58634;5
39300;;;PICNIC_BASKET2;SEASHELLS;30259;5
39400;;;JAMS;SEASHELLS;6531;8
39500;;;DJEMBES;SEASHELLS;13384;3
39500;;;KELP;SEASHELLS;2036;1
39600;;;CROISSANTS;SEASHELLS;4277;6
39900;;;CROISSANTS;SEASHELLS;4276;6
40100;;;JAMS;SEASHELLS;6531;4
40200;;;JAMS;SEASHELLS;6531;8
40300;;;SQUID_INK;SEASHELLS;1851;2
40400;;;JAMS;SEASHELLS;6531;7
40400;;;KELP;SEASHELLS;2034;8
40400;;;SQUID_INK;SEASHELLS;1852;8
40500;;;CROISSANTS;SEASHELLS;4277;5
41100;;;DJEMBES;SEASHELLS;13388;3
41100;;;RAINFOREST_RESIN;SEASHELLS;10002;3
41200;;;JAMS;SEASHELLS;6531;10
41200;;;KELP;SEASHELLS;2034;1
41200;;;SQUID_INK;SEASHELLS;1852;1
41300;;;KELP;SEASHELLS;2034;4
41300;;;SQUID_INK;SEASHELLS;1856;4
41400;;;PICNIC_BASKET1;SEASHELLS;58638;2
41400;;;PICNIC_BASKET2;SEASHELLS;30283;6
41600;;;CROISSANTS;SEASHELLS;4278;8
41900;;;JAMS;SEASHELLS;6531;8
42000;;;JAMS;SEASHELLS;6531;5
42200;;;CROISSANTS;SEASHELLS;4276;6
42300;;;SQUID_INK;SEASHELLS;1862;3
42600;;;DJEMBES;SEASHELLS;13384;3
42800;;;KELP;SEASHELLS;2034;1
42800;;;SQUID_INK;SEASHELLS;1858;1
42900;;;DJEMBES;SEASHELLS;13382;5
43200;;;CROISSANTS;SEASHELLS;4275;8
43200;;;KELP;SEASHELLS;2035;1
43200;;;SQUID_INK;SEASHELLS;1863;1
43200;;;SQUID_INK;SEASHELLS;1863;2
43400;;;CROISSANTS;SEASHELLS;4275;8
43400;;;DJEMBES;SEASHELLS;13383;3
43400;;;RAINFOREST_RESIN;SEASHELLS;10005;11
43700;;;KELP;SEASHELLS;2035;5
43700;;;RAINFOREST_RESIN;SEASHELLS;10002;5
43700;;;RAINFOREST_RESIN;SEASHELLS;10002;1
43700;;;SQUID_INK;SEASHELLS;1854;5
43800;;;JAMS;SEASHELLS;6534;10
44100;;;CROISSANTS;SEASHELLS;4274;7
44300;;;DJEMBES;SEASHELLS;13389;2
44800;;;JAMS;SEASHELLS;6531;4
44800;;;PICNIC_BASKET1;SEASHELLS;58626;1
44800;;;PICNIC_BASKET1;SEASHELLS;58625;1
44800;;;PICNIC_BASKET2;SEASHELLS;30255;1
44800;;;PICNIC_BASKET2;SEASHELLS;30254;1
44900;;;KELP;SEASHELLS;2036;1
44900;;;SQUID_INK;SEASHELLS;1851;1
45000;;;DJEMBES;SEASHELLS;13386;3
45000;;;KELP;SEASHELLS;2034;1
45000;;;SQUID_INK;SEASHELLS;1847;1
45200;;;PICNIC_BASKET1;SEASHELLS;58624;7
45200;;;PICNIC_BASKET2;SEASHELLS;30259;7
45400;;;RAINFOREST_RESIN;SEASHELLS;9998;6
45500;;;JAMS;SEASHELLS;6531;9
45600;;;KELP;SEASHELLS;2034;1
45600;;;SQUID_INK;SEASHELLS;1847;1
46300;;;RAINFOREST_RESIN;SEASHELLS;10004;1
46300;;;RAINFOREST_RESIN;SEASHELLS;10004;3
46500;;;CROISSANTS;SEASHELLS;4272;5
46500;;;KELP;SEASHELLS;2035;1
46500;;;SQUID_INK;SEASHELLS;1847;1
46800;;;CROISSANTS;SEASHELLS;4275;6
47100;;;JAMS;SEASHELLS;6528;3
47100;;;KELP;SEASHELLS;2033;1
47100;;;RAINFOREST_RESIN;SEASHELLS;10005;8
47100;;;SQUID_INK;SEASHELLS;1843;1
47200;;;CROISSANTS;SEASHELLS;4273;7
47200;;;KELP;SEASHELLS;2033;8
47400;;;KELP;SEASHELLS;2033;1
47400;;;RAINFOREST_RESIN;SEASHELLS;9995;1
47400;;;RAINFOREST_RESIN;SEASHELLS;9998;1
47400;;;SQUID_INK;SEASHELLS;1845;1
47500;;;KELP;SEASHELLS;2036;1
47500;;;RAINFOREST_RESIN;SEASHELLS;10004;1
47500;;;SQUID_INK;SEASHELLS;1849;1
47600;;;JAMS;SEASHELLS;6530;9
47700;;;CROISSANTS;SEASHELLS;4273;5
47800;;;CROISSANTS;SEASHELLS;4274;7
48000;;;JAMS;SEASHELLS;6531;10
48000;;;RAINFOREST_RESIN;SEASHELLS;9998;3
48200;;;JAMS;SEASHELLS;6529;4
48200;;;RAINFOREST_RESIN;SEASHELLS;10002;3
48200;;;RAINFOREST_RESIN;SEASHELLS;10002;1
48300;;;PICNIC_BASKET1;SEASHELLS;58636;2
48300;;;PICNIC_BASKET2;SEASHELLS;30281;8
48300;;;RAINFOREST_RESIN;SEASHELLS;10002;1
48400;;;KELP;SEASHELLS;2033;1
48400;;;SQUID_INK;SEASHELLS;1838;1
48500;;;RAINFOREST_RESIN;SEASHELLS;10005;10
48900;;;RAINFOREST_RESIN;SEASHELLS;9998;1
49000;;;JAMS;SEASHELLS;6530;5
49000;;;KELP;SEASHELLS;2033;2
49000;;;RAINFOREST_RESIN;SEASHELLS;9995;2
