day,timestamp,product,mid_price,trend,residual
-2,5900,INTARIAN_PEPPER_ROOT,10005.5,10007.78406511262,-2.2840651126207376
-2,6000,INTARIAN_PEPPER_ROOT,10005.0,10007.892285820248,-2.8922858202477073
-2,6100,INTARIAN_PEPPER_ROOT,10006.5,10008.000506527875,-1.500506527874677
-2,6200,INTARIAN_PEPPER_ROOT,10006.5,10008.108727235502,-1.6087272355016466
-2,6300,INTARIAN_PEPPER_ROOT,10006.5,10008.216947943127,-1.7169479431267973
-2,6400,INTARIAN_PEPPER_ROOT,10006.5,10008.325168650754,-1.825168650753767
-2,6500,INTARIAN_PEPPER_ROOT,10006.5,10008.43338935838,-1.9333893583807367
-2,6600,INTARIAN_PEPPER_ROOT,10005.5,10008.541610066008,-3.0416100660077063
-2,6800,INTARIAN_PEPPER_ROOT,10006.5,10008.649830773635,-2.149830773634676
-2,6900,INTARIAN_PEPPER_ROOT,10006.5,10008.758051481262,-2.2580514812616457
-2,7000,INTARIAN_PEPPER_ROOT,10007.0,10008.866272188889,-1.8662721888886153
-2,7100,INTARIAN_PEPPER_ROOT,10007.5,10008.974492896516,-1.474492896515585
-2,7200,INTARIAN_PEPPER_ROOT,10007.5,10009.082713604143,-1.5827136041425547
-2,7300,INTARIAN_PEPPER_ROOT,10007.5,10009.19093431177,-1.6909343117695244
-2,7400,INTARIAN_PEPPER_ROOT,10008.5,10009.299155019396,-0.799155019396494
-2,7600,INTARIAN_PEPPER_ROOT,10007.5,10009.407375727023,-1.9073757270234637
-2,7700,INTARIAN_PEPPER_ROOT,10007.5,10009.51559643465,-2.0155964346504334
-2,7800,INTARIAN_PEPPER_ROOT,10007.5,10009.623817142277,-2.123817142277403
-2,7900,INTARIAN_PEPPER_ROOT,10007.5,10009.732037849904,-2.2320378499043727
-2,8100,INTARIAN_PEPPER_ROOT,10007.0,10009.840258557531,-2.8402585575313424
-2,8200,INTARIAN_PEPPER_ROOT,10008.5,10009.948479265158,-1.448479265158312
-2,8300,INTARIAN_PEPPER_ROOT,10008.5,10010.056699972785,-1.5566999727852817
-2,8400,INTARIAN_PEPPER_ROOT,10008.5,10010.164920680412,-1.6649206804122514
-2,8500,INTARIAN_PEPPER_ROOT,10008.5,10010.27314138804,-1.773141388039221
-2,8600,INTARIAN_PEPPER_ROOT,10010.0,10010.381362095666,-0.3813620956661907
-2,8700,INTARIAN_PEPPER_ROOT,10008.5,10010.489582803293,-1.9895828032931604
-2,8800,INTARIAN_PEPPER_ROOT,10008.5,10010.59780351092,-2.09780351092013
-2,8900,INTARIAN_PEPPER_ROOT,10008.5,10010.706024218545,-2.2060242185452807
-2,9100,INTARIAN_PEPPER_ROOT,10009.5,10010.814244926172,-1.3142449261722504
-2,9200,INTARIAN_PEPPER_ROOT,10010.5,10010.9224656338,-0.4224656337992201
-2,9300,INTARIAN_PEPPER_ROOT,10009.5,10011.030686341426,-1.5306863414261898
-2,9500,INTARIAN_PEPPER_ROOT,10008.0,10011.138907049053,-3.1389070490531594
-2,9600,INTARIAN_PEPPER_ROOT,10008.5,10011.24712775668,-2.747127756680129
-2,9700,INTARIAN_PEPPER_ROOT,10009.5,10011.355348464307,-1.8553484643070988
-2,9800,INTARIAN_PEPPER_ROOT,10009.5,10011.463569171934,-1.9635691719340684
-2,10000,INTARIAN_PEPPER_ROOT,10010.0,10011.571789879561,-1.571789879561038
-2,10100,INTARIAN_PEPPER_ROOT,10010.5,10011.680010587188,-1.1800105871880078
-2,10200,INTARIAN_PEPPER_ROOT,10010.5,10011.788231294815,-1.2882312948149774
-2,10300,INTARIAN_PEPPER_ROOT,10011.5,10011.896452002442,-0.3964520024419471
-2,10400,INTARIAN_PEPPER_ROOT,10012.0,10012.004672710069,-0.0046727100689167855
-2,10500,INTARIAN_PEPPER_ROOT,10014.5,10012.112893417696,2.3871065823041135
-2,10600,INTARIAN_PEPPER_ROOT,10010.5,10012.221114125323,-1.7211141253228561
-2,10700,INTARIAN_PEPPER_ROOT,10010.5,10012.32933483295,-1.8293348329498258
-2,10800,INTARIAN_PEPPER_ROOT,10012.0,10012.437555540577,-0.43755554057679547
-2,10900,INTARIAN_PEPPER_ROOT,10012.0,10012.545776248204,-0.5457762482037651
-2,11000,INTARIAN_PEPPER_ROOT,10011.0,10012.65399695583,-1.6539969558307348
-2,11100,INTARIAN_PEPPER_ROOT,10011.5,10012.762217663458,-1.2622176634577045
-2,11200,INTARIAN_PEPPER_ROOT,10011.5,10012.870438371085,-1.3704383710846741
-2,11300,INTARIAN_PEPPER_ROOT,10007.0,10012.978659078712,-5.978659078711644
-2,11400,INTARIAN_PEPPER_ROOT,10012.5,10013.086879786339,-0.5868797863386135
-2,11500,INTARIAN_PEPPER_ROOT,10011.5,10013.195100493964,-1.6951004939637642
-2,11600,INTARIAN_PEPPER_ROOT,10011.5,10013.30332120159,-1.8033212015907338
-2,11700,INTARIAN_PEPPER_ROOT,10011.5,10013.411541909218,-1.9115419092177035
-2,11800,INTARIAN_PEPPER_ROOT,10011.5,10013.519762616845,-2.019762616844673
-2,11900,INTARIAN_PEPPER_ROOT,10013.0,10013.627983324472,-0.6279833244716428
-2,12000,INTARIAN_PEPPER_ROOT,10012.0,10013.736204032099,-1.7362040320986125
-2,12100,INTARIAN_PEPPER_ROOT,10012.5,10013.844424739726,-1.3444247397255822
-2,12200,INTARIAN_PEPPER_ROOT,10012.5,10013.952645447353,-1.4526454473525519
-2,12300,INTARIAN_PEPPER_ROOT,10012.5,10014.06086615498,-1.5608661549795215
-2,12400,INTARIAN_PEPPER_ROOT,10011.0,10014.169086862606,-3.169086862606491
-2,12600,INTARIAN_PEPPER_ROOT,10012.5,10014.277307570233,-1.7773075702334609
-2,12800,INTARIAN_PEPPER_ROOT,10012.5,10014.38552827786,-1.8855282778604305
-2,12900,INTARIAN_PEPPER_ROOT,10011.5,10014.493748985487,-2.9937489854874
-2,13000,INTARIAN_PEPPER_ROOT,10013.0,10014.601969693114,-1.6019696931143699
-2,13100,INTARIAN_PEPPER_ROOT,10013.5,10014.710190400741,-1.2101904007413395
-2,13200,INTARIAN_PEPPER_ROOT,10014.5,10014.818411108368,-0.3184111083683092
-2,13300,INTARIAN_PEPPER_ROOT,10013.5,10014.926631815995,-1.4266318159952789
-2,13400,INTARIAN_PEPPER_ROOT,10012.0,10015.034852523622,-3.0348525236222486
-2,13500,INTARIAN_PEPPER_ROOT,10013.5,10015.14307323125,-1.6430732312492182
-2,13600,INTARIAN_PEPPER_ROOT,10013.5,10015.251293938876,-1.751293938876188
-2,13700,INTARIAN_PEPPER_ROOT,10013.5,10015.359514646503,-1.8595146465031576
-2,13800,INTARIAN_PEPPER_ROOT,10013.5,10015.46773535413,-1.9677353541301272
-2,13900,INTARIAN_PEPPER_ROOT,10012.5,10015.575956061757,-3.075956061757097
-2,14000,INTARIAN_PEPPER_ROOT,10015.0,10015.684176769382,-0.6841767693822476
-2,14100,INTARIAN_PEPPER_ROOT,10014.5,10015.79239747701,-1.2923974770092173
-2,14200,INTARIAN_PEPPER_ROOT,10014.5,10015.900618184636,-1.400618184636187
-2,14300,INTARIAN_PEPPER_ROOT,10014.5,10016.008838892263,-1.5088388922631566
-2,14400,INTARIAN_PEPPER_ROOT,10014.0,10016.11705959989,-2.1170595998901263
-2,14500,INTARIAN_PEPPER_ROOT,10016.0,10016.225280307517,-0.22528030751709593
-2,14600,INTARIAN_PEPPER_ROOT,10014.5,10016.333501015144,-1.8335010151440656
-2,14800,INTARIAN_PEPPER_ROOT,10014.5,10016.441721722771,-1.9417217227710353
-2,14900,INTARIAN_PEPPER_ROOT,10016.0,10016.549942430398,-0.5499424303980049
-2,15000,INTARIAN_PEPPER_ROOT,10015.0,10016.658163138025,-1.6581631380249746
-2,15100,INTARIAN_PEPPER_ROOT,10015.5,10016.766383845652,-1.2663838456519443
-2,15200,INTARIAN_PEPPER_ROOT,10015.5,10016.874604553279,-1.374604553278914
-2,15400,INTARIAN_PEPPER_ROOT,10015.5,10016.982825260906,-1.4828252609058836
-2,15500,INTARIAN_PEPPER_ROOT,10015.5,10017.091045968533,-1.5910459685328533
-2,15600,INTARIAN_PEPPER_ROOT,10015.5,10017.19926667616,-1.699266676159823
-2,15700,INTARIAN_PEPPER_ROOT,10015.5,10017.307487383787,-1.8074873837867926
-2,15800,INTARIAN_PEPPER_ROOT,10015.5,10017.415708091414,-1.9157080914137623
-2,15900,INTARIAN_PEPPER_ROOT,10015.5,10017.52392879904,-2.023928799040732
-2,16000,INTARIAN_PEPPER_ROOT,10015.0,10017.632149506668,-2.6321495066677016
-2,16100,INTARIAN_PEPPER_ROOT,10016.5,10017.740370214295,-1.2403702142946713
-2,16200,INTARIAN_PEPPER_ROOT,10015.0,10017.848590921922,-2.848590921921641
-2,16300,INTARIAN_PEPPER_ROOT,10016.5,10017.956811629549,-1.4568116295486107
-2,16400,INTARIAN_PEPPER_ROOT,10015.0,10018.065032337176,-3.0650323371755803
-2,16500,INTARIAN_PEPPER_ROOT,10016.5,10018.1732530448,-1.673253044800731
-2,16600,INTARIAN_PEPPER_ROOT,10016.5,10018.281473752428,-1.7814737524277007
-2,16800,INTARIAN_PEPPER_ROOT,10016.5,10018.389694460055,-1.8896944600546703
-2,16900,INTARIAN_PEPPER_ROOT,10016.5,10018.497915167682,-1.99791516768164
-2,17000,INTARIAN_PEPPER_ROOT,10017.0,10018.606135875309,-1.6061358753086097
-2,17100,INTARIAN_PEPPER_ROOT,10017.5,10018.714356582936,-1.2143565829355794
-2,17200,INTARIAN_PEPPER_ROOT,10017.5,10018.822577290563,-1.322577290562549
-2,17300,INTARIAN_PEPPER_ROOT,10017.5,10018.93079799819,-1.4307979981895187
-2,17400,INTARIAN_PEPPER_ROOT,10017.5,10019.039018705816,-1.5390187058164884
-2,17500,INTARIAN_PEPPER_ROOT,10019.0,10019.147239413443,-0.14723941344345803
-2,17600,INTARIAN_PEPPER_ROOT,10017.5,10019.25546012107,-1.7554601210704277
-2,17800,INTARIAN_PEPPER_ROOT,10017.5,10019.363680828697,-1.8636808286973974
-2,17900,INTARIAN_PEPPER_ROOT,10017.5,10019.471901536324,-1.971901536324367
-2,18000,INTARIAN_PEPPER_ROOT,10019.0,10019.580122243951,-0.5801222439513367
-2,18100,INTARIAN_PEPPER_ROOT,10018.5,10019.688342951578,-1.1883429515783064
-2,18200,INTARIAN_PEPPER_ROOT,10017.0,10019.796563659205,-2.796563659205276
-2,18300,INTARIAN_PEPPER_ROOT,10018.5,10019.904784366832,-1.4047843668322457
-2,18400,INTARIAN_PEPPER_ROOT,10018.5,10020.01300507446,-1.5130050744592154
-2,18500,INTARIAN_PEPPER_ROOT,10018.5,10020.121225782086,-1.621225782086185
-2,18600,INTARIAN_PEPPER_ROOT,10018.5,10020.229446489713,-1.7294464897131547
-2,18700,INTARIAN_PEPPER_ROOT,10018.5,10020.33766719734,-1.8376671973401244
-2,18800,INTARIAN_PEPPER_ROOT,10018.5,10020.445887904967,-1.945887904967094
-2,18900,INTARIAN_PEPPER_ROOT,10017.5,10020.554108612594,-3.0541086125940637
-2,19000,INTARIAN_PEPPER_ROOT,10019.0,10020.66232932022,-1.6623293202192144
-2,19100,INTARIAN_PEPPER_ROOT,10020.5,10020.770550027846,-0.2705500278461841
-2,19200,INTARIAN_PEPPER_ROOT,10019.5,10020.878770735473,-1.3787707354731538
-2,19300,INTARIAN_PEPPER_ROOT,10019.5,10020.9869914431,-1.4869914431001234
-2,19400,INTARIAN_PEPPER_ROOT,10020.5,10021.095212150727,-0.5952121507270931
-2,19500,INTARIAN_PEPPER_ROOT,10019.5,10021.203432858354,-1.7034328583540628
-2,19600,INTARIAN_PEPPER_ROOT,10019.5,10021.311653565981,-1.8116535659810324
-2,19700,INTARIAN_PEPPER_ROOT,10019.5,10021.419874273608,-1.9198742736080021
-2,19800,INTARIAN_PEPPER_ROOT,10021.0,10021.528094981235,-0.5280949812349718
-2,19900,INTARIAN_PEPPER_ROOT,10019.5,10021.636315688862,-2.1363156888619415
-2,20000,INTARIAN_PEPPER_ROOT,10020.0,10021.744536396489,-1.7445363964889111
-2,20100,INTARIAN_PEPPER_ROOT,10020.5,10021.852757104116,-1.3527571041158808
-2,20200,INTARIAN_PEPPER_ROOT,10020.5,10021.960977811743,-1.4609778117428505
-2,20500,INTARIAN_PEPPER_ROOT,10020.5,10022.06919851937,-1.5691985193698201
-2,20600,INTARIAN_PEPPER_ROOT,10020.5,10022.177419226997,-1.6774192269967898
-2,20700,INTARIAN_PEPPER_ROOT,10022.0,10022.285639934624,-0.2856399346237595
-2,20800,INTARIAN_PEPPER_ROOT,10019.5,10022.39386064225,-2.893860642250729
-2,20900,INTARIAN_PEPPER_ROOT,10020.5,10022.502081349878,-2.002081349877699
-2,21000,INTARIAN_PEPPER_ROOT,10022.0,10022.610302057505,-0.6103020575046685
-2,21100,INTARIAN_PEPPER_ROOT,10021.5,10022.718522765132,-1.2185227651316382
-2,21200,INTARIAN_PEPPER_ROOT,10021.5,10022.826743472759,-1.3267434727586078
-2,21400,INTARIAN_PEPPER_ROOT,10021.5,10022.934964180386,-1.4349641803855775
-2,21500,INTARIAN_PEPPER_ROOT,10021.5,10023.043184888013,-1.5431848880125472
-2,21600,INTARIAN_PEPPER_ROOT,10021.5,10023.151405595638,-1.6514055956376978
-2,21700,INTARIAN_PEPPER_ROOT,10023.0,10023.259626303265,-0.2596263032646675
-2,21800,INTARIAN_PEPPER_ROOT,10019.5,10023.367847010892,-3.867847010891637
-2,21900,INTARIAN_PEPPER_ROOT,10023.0,10023.476067718519,-0.47606771851860685
-2,22000,INTARIAN_PEPPER_ROOT,10022.0,10023.584288426146,-1.5842884261455765
-2,22100,INTARIAN_PEPPER_ROOT,10022.5,10023.692509133773,-1.1925091337725462
-2,22200,INTARIAN_PEPPER_ROOT,10022.5,10023.8007298414,-1.3007298413995159
-2,22300,INTARIAN_PEPPER_ROOT,10022.5,10023.908950549026,-1.4089505490264855
-2,22400,INTARIAN_PEPPER_ROOT,10023.5,10024.017171256653,-0.5171712566534552
-2,22500,INTARIAN_PEPPER_ROOT,10022.5,10024.12539196428,-1.6253919642804249
-2,22600,INTARIAN_PEPPER_ROOT,10018.0,10024.233612671907,-6.2336126719073945
-2,22700,INTARIAN_PEPPER_ROOT,10023.0,10024.341833379534,-1.3418333795343642
-2,22900,INTARIAN_PEPPER_ROOT,10021.5,10024.450054087161,-2.950054087161334
-2,23000,INTARIAN_PEPPER_ROOT,10024.0,10024.558274794788,-0.5582747947883036
-2,23100,INTARIAN_PEPPER_ROOT,10022.0,10024.666495502415,-2.6664955024152732
-2,23200,INTARIAN_PEPPER_ROOT,10023.5,10024.774716210042,-1.274716210042243
-2,23300,INTARIAN_PEPPER_ROOT,10023.5,10024.88293691767,-1.3829369176692126
-2,23400,INTARIAN_PEPPER_ROOT,10024.5,10024.991157625296,-0.49115762529618223
-2,23500,INTARIAN_PEPPER_ROOT,10023.5,10025.099378332923,-1.599378332923152
-2,23600,INTARIAN_PEPPER_ROOT,10023.5,10025.20759904055,-1.7075990405501216
-2,23700,INTARIAN_PEPPER_ROOT,10025.0,10025.315819748177,-0.31581974817709124
-2,23800,INTARIAN_PEPPER_ROOT,10023.5,10025.424040455804,-1.924040455804061
-2,24100,INTARIAN_PEPPER_ROOT,10025.5,10025.532261163431,-0.03226116343103058
-2,24200,INTARIAN_PEPPER_ROOT,10024.5,10025.640481871056,-1.1404818710561813
-2,24300,INTARIAN_PEPPER_ROOT,10024.5,10025.748702578683,-1.248702578683151
-2,24400,INTARIAN_PEPPER_ROOT,10024.5,10025.85692328631,-1.3569232863101206
-2,24500,INTARIAN_PEPPER_ROOT,10024.5,10025.965143993937,-1.4651439939370903
-2,24600,INTARIAN_PEPPER_ROOT,10024.5,10026.073364701564,-1.57336470156406
-2,24800,INTARIAN_PEPPER_ROOT,10024.5,10026.181585409191,-1.6815854091910296
-2,24900,INTARIAN_PEPPER_ROOT,10023.5,10026.289806116818,-2.7898061168179993
-2,25100,INTARIAN_PEPPER_ROOT,10025.5,10026.398026824445,-0.898026824444969
-2,25200,INTARIAN_PEPPER_ROOT,10025.5,10026.506247532072,-1.0062475320719386
-2,25300,INTARIAN_PEPPER_ROOT,10025.5,10026.614468239699,-1.1144682396989083
-2,25500,INTARIAN_PEPPER_ROOT,10025.5,10026.722688947326,-1.222688947325878
-2,25600,INTARIAN_PEPPER_ROOT,10025.5,10026.830909654953,-1.3309096549528476
-2,25700,INTARIAN_PEPPER_ROOT,10025.5,10026.93913036258,-1.4391303625798173
-2,25800,INTARIAN_PEPPER_ROOT,10024.5,10027.047351070207,-2.547351070206787
-2,25900,INTARIAN_PEPPER_ROOT,10025.5,10027.155571777834,-1.6555717778337566
-2,26000,INTARIAN_PEPPER_ROOT,10026.0,10027.26379248546,-1.2637924854607263
-2,26100,INTARIAN_PEPPER_ROOT,10026.5,10027.372013193088,-0.872013193087696
-2,26200,INTARIAN_PEPPER_ROOT,10025.0,10027.480233900715,-2.4802339007146657
-2,26300,INTARIAN_PEPPER_ROOT,10026.5,10027.588454608342,-1.0884546083416353
-2,26400,INTARIAN_PEPPER_ROOT,10026.5,10027.696675315969,-1.196675315968605
-2,26500,INTARIAN_PEPPER_ROOT,10026.5,10027.804896023596,-1.3048960235955747
-2,26600,INTARIAN_PEPPER_ROOT,10026.5,10027.913116731223,-1.4131167312225443
-2,26700,INTARIAN_PEPPER_ROOT,10026.5,10028.02133743885,-1.521337438849514
-2,26800,INTARIAN_PEPPER_ROOT,10028.0,10028.129558146475,-0.12955814647466468
-2,26900,INTARIAN_PEPPER_ROOT,10025.5,10028.237778854102,-2.7377788541016344
-2,27000,INTARIAN_PEPPER_ROOT,10028.0,10028.345999561729,-0.345999561728604
-2,27100,INTARIAN_PEPPER_ROOT,10028.5,10028.454220269356,0.04577973064442631
-2,27400,INTARIAN_PEPPER_ROOT,10028.5,10028.562440976983,-0.06244097698254336
-2,27500,INTARIAN_PEPPER_ROOT,10026.0,10028.67066168461,-2.670661684609513
-2,27600,INTARIAN_PEPPER_ROOT,10027.5,10028.778882392236,-1.2788823922364827
-2,27700,INTARIAN_PEPPER_ROOT,10027.5,10028.887103099863,-1.3871030998634524
-2,27800,INTARIAN_PEPPER_ROOT,10027.5,10028.99532380749,-1.495323807490422
-2,27900,INTARIAN_PEPPER_ROOT,10027.5,10029.103544515117,-1.6035445151173917
-2,28000,INTARIAN_PEPPER_ROOT,10028.0,10029.211765222744,-1.2117652227443614
-2,28100,INTARIAN_PEPPER_ROOT,10029.5,10029.319985930371,0.18001406962866895
-2,28200,INTARIAN_PEPPER_ROOT,10027.0,10029.428206637998,-2.4282066379983007
-2,28300,INTARIAN_PEPPER_ROOT,10028.5,10029.536427345625,-1.0364273456252704
-2,28500,INTARIAN_PEPPER_ROOT,10028.5,10029.644648053252,-1.14464805325224
-2,28600,INTARIAN_PEPPER_ROOT,10028.5,10029.75286876088,-1.2528687608792097
-2,28700,INTARIAN_PEPPER_ROOT,10028.5,10029.861089468506,-1.3610894685061794
-2,28800,INTARIAN_PEPPER_ROOT,10027.5,10029.969310176133,-2.469310176133149
-2,29000,INTARIAN_PEPPER_ROOT,10030.0,10030.07753088376,-0.07753088376011874
-2,29100,INTARIAN_PEPPER_ROOT,10029.5,10030.185751591387,-0.6857515913870884
-2,29200,INTARIAN_PEPPER_ROOT,10029.5,10030.293972299014,-0.7939722990140581
-2,29300,INTARIAN_PEPPER_ROOT,10028.0,10030.402193006641,-2.4021930066410278
-2,29400,INTARIAN_PEPPER_ROOT,10029.5,10030.510413714268,-1.0104137142679974
-2,29500,INTARIAN_PEPPER_ROOT,10029.5,10030.618634421893,-1.118634421893148
-2,29600,INTARIAN_PEPPER_ROOT,10029.5,10030.72685512952,-1.2268551295201178
-2,29700,INTARIAN_PEPPER_ROOT,10029.5,10030.835075837147,-1.3350758371470874
-2,29800,INTARIAN_PEPPER_ROOT,10029.5,10030.943296544774,-1.443296544774057
-2,29900,INTARIAN_PEPPER_ROOT,10029.5,10031.051517252401,-1.5515172524010268
-2,30000,INTARIAN_PEPPER_ROOT,10030.0,10031.159737960028,-1.1597379600279965
-2,30100,INTARIAN_PEPPER_ROOT,10031.5,10031.267958667655,0.23204133234503388
-2,30300,INTARIAN_PEPPER_ROOT,10030.5,10031.376179375282,-0.8761793752819358
-2,30400,INTARIAN_PEPPER_ROOT,10029.0,10031.484400082909,-2.4844000829089055
-2,30600,INTARIAN_PEPPER_ROOT,10030.5,10031.592620790536,-1.0926207905358751
-2,30700,INTARIAN_PEPPER_ROOT,10029.5,10031.700841498163,-2.200841498162845
-2,30800,INTARIAN_PEPPER_ROOT,10032.0,10031.80906220579,0.19093779421018553
-2,31000,INTARIAN_PEPPER_ROOT,10031.0,10031.917282913417,-0.9172829134167841
-2,31400,INTARIAN_PEPPER_ROOT,10031.5,10032.025503621044,-0.5255036210437538
-2,31500,INTARIAN_PEPPER_ROOT,10031.5,10032.13372432867,-0.6337243286707235
-2,31600,INTARIAN_PEPPER_ROOT,10031.5,10032.241945036298,-0.7419450362976932
-2,31700,INTARIAN_PEPPER_ROOT,10031.5,10032.350165743925,-0.8501657439246628
-2,31800,INTARIAN_PEPPER_ROOT,10031.5,10032.458386451552,-0.9583864515516325
-2,31900,INTARIAN_PEPPER_ROOT,10031.5,10032.566607159179,-1.0666071591786022
-2,32000,INTARIAN_PEPPER_ROOT,10032.0,10032.674827866806,-0.6748278668055718
-2,32100,INTARIAN_PEPPER_ROOT,10032.5,10032.783048574433,-0.2830485744325415
-2,32200,INTARIAN_PEPPER_ROOT,10032.5,10032.89126928206,-0.39126928205951117
-2,32300,INTARIAN_PEPPER_ROOT,10033.5,10032.999489989686,0.5005100103135192
-2,32500,INTARIAN_PEPPER_ROOT,10032.5,10033.107710697312,-0.6077106973116315
-2,32600,INTARIAN_PEPPER_ROOT,10032.5,10033.215931404939,-0.7159314049386012
-2,32700,INTARIAN_PEPPER_ROOT,10032.5,10033.324152112566,-0.8241521125655709
-2,32800,INTARIAN_PEPPER_ROOT,10032.5,10033.432372820193,-0.9323728201925405
-2,32900,INTARIAN_PEPPER_ROOT,10034.0,10033.54059352782,0.4594064721804898
-2,33000,INTARIAN_PEPPER_ROOT,10033.0,10033.648814235446,-0.6488142354464799
-2,33100,INTARIAN_PEPPER_ROOT,10033.5,10033.757034943073,-0.25703494307344954
-2,33200,INTARIAN_PEPPER_ROOT,10033.5,10033.8652556507,-0.3652556507004192
-2,33300,INTARIAN_PEPPER_ROOT,10032.0,10033.973476358327,-1.9734763583273889
-2,33400,INTARIAN_PEPPER_ROOT,10033.5,10034.081697065954,-0.5816970659543585
