timestamp;buyer;seller;symbol;currency;price;quantity
19300;;;RAINFOREST_RESIN;SEASHELLS;9996;1
19700;;;KELP;SEASHELLS;2024;1
19700;;;RAINFOREST_RESIN;SEASHELLS;10002;1
20100;;;RAINFOREST_RESIN;SEASHELLS;10002;4
20100;;;RAINFOREST_RESIN;SEASHELLS;10002;1
20200;;;RAINFOREST_RESIN;SEASHELLS;9998;1
20300;;;KELP;SEASHELLS;2024;1
20400;;;KELP;SEASHELLS;2025;4
20500;;;RAINFOREST_RESIN;SEASHELLS;9998;1
20700;;;RAINFOREST_RESIN;SEASHELLS;10002;1
21200;;;RAINFOREST_RESIN;SEASHELLS;9998;1
21300;;;RAINFOREST_RESIN;SEASHELLS;9996;1
21300;;;RAINFOREST_RESIN;SEASHELLS;9996;7
21700;;;KELP;SEASHELLS;2027;8
22100;;;KELP;SEASHELLS;2024;1
22200;;;RAINFOREST_RESIN;SEASHELLS;9998;6
22400;;;RAINFOREST_RESIN;SEASHELLS;9998;1
22500;;;KELP;SEASHELLS;2026;11
22700;;;KELP;SEASHELLS;2023;1
22800;;;KELP;SEASHELLS;2023;1
22800;;;RAINFOREST_RESIN;SEASHELLS;9998;2
23200;;;KELP;SEASHELLS;2023;2
23200;;;RAINFOREST_RESIN;SEASHELLS;9998;2
23300;;;RAINFOREST_RESIN;SEASHELLS;9998;1
23500;;;KELP;SEASHELLS;2023;1
23700;;;RAINFOREST_RESIN;SEASHELLS;10002;1
23900;;;KELP;SEASHELLS;2025;1
24100;;;KELP;SEASHELLS;2025;1
24100;;;RAINFOREST_RESIN;SEASHELLS;9996;1
24100;;;RAINFOREST_RESIN;SEASHELLS;9996;7
24500;;;KELP;SEASHELLS;2022;2
24500;;;RAINFOREST_RESIN;SEASHELLS;10002;1
24600;;;KELP;SEASHELLS;2024;5
24600;;;RAINFOREST_RESIN;SEASHELLS;9998;2
24900;;;KELP;SEASHELLS;2024;4
25100;;;RAINFOREST_RESIN;SEASHELLS;10002;1
25200;;;KELP;SEASHELLS;2025;1
25200;;;RAINFOREST_RESIN;SEASHELLS;10002;1
25200;;;RAINFOREST_RESIN;SEASHELLS;9998;3
25200;;;RAINFOREST_RESIN;SEASHELLS;9998;5
25300;;;KELP;SEASHELLS;2023;1
25700;;;RAINFOREST_RESIN;SEASHELLS;10004;2
25800;;;KELP;SEASHELLS;2023;1
26000;;;KELP;SEASHELLS;2023;7
26300;;;RAINFOREST_RESIN;SEASHELLS;9998;1
26400;;;KELP;SEASHELLS;2023;1
26600;;;RAINFOREST_RESIN;SEASHELLS;9998;1
26900;;;KELP;SEASHELLS;2023;1
27300;;;KELP;SEASHELLS;2025;1
27600;;;KELP;SEASHELLS;2023;1
27600;;;RAINFOREST_RESIN;SEASHELLS;9998;4
27700;;;KELP;SEASHELLS;2023;5
27800;;;KELP;SEASHELLS;2025;1
27900;;;KELP;SEASHELLS;2025;1
28200;;;KELP;SEASHELLS;2025;5
28200;;;RAINFOREST_RESIN;SEASHELLS;9998;2
28400;;;KELP;SEASHELLS;2023;1
29000;;;KELP;SEASHELLS;2024;1
29000;;;RAINFOREST_RESIN;SEASHELLS;10005;8
29300;;;KELP;SEASHELLS;2026;2
29300;;;KELP;SEASHELLS;2026;10
29400;;;KELP;SEASHELLS;2024;1
29400;;;RAINFOREST_RESIN;SEASHELLS;10002;1
29700;;;KELP;SEASHELLS;2024;1
30000;;;RAINFOREST_RESIN;SEASHELLS;9998;1
30000;;;RAINFOREST_RESIN;SEASHELLS;9998;3
30200;;;KELP;SEASHELLS;2027;10
30300;;;KELP;SEASHELLS;2026;1
30600;;;KELP;SEASHELLS;2024;1
30600;;;KELP;SEASHELLS;2027;1
30600;;;RAINFOREST_RESIN;SEASHELLS;10002;1
31300;;;KELP;SEASHELLS;2023;13
31600;;;KELP;SEASHELLS;2025;1
31900;;;RAINFOREST_RESIN;SEASHELLS;10005;2
32400;;;KELP;SEASHELLS;2023;1
32500;;;KELP;SEASHELLS;2023;1
32600;;;KELP;SEASHELLS;2027;2
32600;;;RAINFOREST_RESIN;SEASHELLS;10005;2
32600;;;RAINFOREST_RESIN;SEASHELLS;10002;1
32800;;;RAINFOREST_RESIN;SEASHELLS;9996;2
33000;;;RAINFOREST_RESIN;SEASHELLS;10002;6
33100;;;KELP;SEASHELLS;2023;1
33200;;;KELP;SEASHELLS;2023;1
33200;;;KELP;SEASHELLS;2024;10
33500;;;KELP;SEASHELLS;2026;1
33500;;;RAINFOREST_RESIN;SEASHELLS;10004;1
33600;;;RAINFOREST_RESIN;SEASHELLS;10002;6
34000;;;KELP;SEASHELLS;2023;1
34100;;;RAINFOREST_RESIN;SEASHELLS;9996;1
34100;;;RAINFOREST_RESIN;SEASHELLS;9996;2
34200;;;KELP;SEASHELLS;2022;9
34300;;;RAINFOREST_RESIN;SEASHELLS;10002;1
34600;;;KELP;SEASHELLS;2023;1
35000;;;KELP;SEASHELLS;2025;1
35000;;;RAINFOREST_RESIN;SEASHELLS;10002;1
35100;;;RAINFOREST_RESIN;SEASHELLS;10002;3
35300;;;KELP;SEASHELLS;2025;1
35300;;;KELP;SEASHELLS;2023;8
35400;;;KELP;SEASHELLS;2025;1
35400;;;RAINFOREST_RESIN;SEASHELLS;10002;3
35800;;;KELP;SEASHELLS;2023;2
36100;;;RAINFOREST_RESIN;SEASHELLS;10002;1
36200;;;RAINFOREST_RESIN;SEASHELLS;9998;1
36400;;;KELP;SEASHELLS;2024;1
36500;;;KELP;SEASHELLS;2023;2
37300;;;KELP;SEASHELLS;2021;1
37500;;;KELP;SEASHELLS;2020;1
37500;;;RAINFOREST_RESIN;SEASHELLS;9996;1
37800;;;KELP;SEASHELLS;2020;1
38400;;;KELP;SEASHELLS;2020;6
38500;;;RAINFOREST_RESIN;SEASHELLS;10002;1
38600;;;KELP;SEASHELLS;2019;1
38600;;;RAINFOREST_RESIN;SEASHELLS;9996;1
38800;;;RAINFOREST_RESIN;SEASHELLS;9996;1
39200;;;KELP;SEASHELLS;2022;1
39200;;;RAINFOREST_RESIN;SEASHELLS;9998;1
39400;;;KELP;SEASHELLS;2022;1
39400;;;RAINFOREST_RESIN;SEASHELLS;10004;1
39500;;;RAINFOREST_RESIN;SEASHELLS;9998;1
40500;;;KELP;SEASHELLS;2019;1
40900;;;KELP;SEASHELLS;2017;1
40900;;;RAINFOREST_RESIN;SEASHELLS;10004;2
40900;;;RAINFOREST_RESIN;SEASHELLS;10004;1
40900;;;RAINFOREST_RESIN;SEASHELLS;10004;8
41000;;;KELP;SEASHELLS;2018;1
41100;;;KELP;SEASHELLS;2018;2
41100;;;KELP;SEASHELLS;2018;1
41500;;;KELP;SEASHELLS;2019;5
41700;;;KELP;SEASHELLS;2018;1
41900;;;KELP;SEASHELLS;2020;1
42000;;;KELP;SEASHELLS;2018;1
42000;;;KELP;SEASHELLS;2020;5
42300;;;KELP;SEASHELLS;2019;7
42400;;;KELP;SEASHELLS;2019;1
42500;;;KELP;SEASHELLS;2019;1
42500;;;RAINFOREST_RESIN;SEASHELLS;10002;3
42500;;;RAINFOREST_RESIN;SEASHELLS;10002;1
42600;;;KELP;SEASHELLS;2019;2
42600;;;RAINFOREST_RESIN;SEASHELLS;9995;2
42900;;;KELP;SEASHELLS;2022;2
42900;;;RAINFOREST_RESIN;SEASHELLS;10005;2
43500;;;KELP;SEASHELLS;2020;1
43900;;;RAINFOREST_RESIN;SEASHELLS;10002;4
44500;;;KELP;SEASHELLS;2021;1
44800;;;RAINFOREST_RESIN;SEASHELLS;9998;1
45000;;;RAINFOREST_RESIN;SEASHELLS;10002;1
45400;;;KELP;SEASHELLS;2018;1
45500;;;KELP;SEASHELLS;2019;3
45800;;;KELP;SEASHELLS;2018;1
45900;;;KELP;SEASHELLS;2022;2
45900;;;RAINFOREST_RESIN;SEASHELLS;10004;1
45900;;;RAINFOREST_RESIN;SEASHELLS;10004;1
46600;;;KELP;SEASHELLS;2019;2
46600;;;RAINFOREST_RESIN;SEASHELLS;9998;2
46900;;;KELP;SEASHELLS;2021;1
47100;;;KELP;SEASHELLS;2019;4
47100;;;RAINFOREST_RESIN;SEASHELLS;9998;1
47500;;;RAINFOREST_RESIN;SEASHELLS;10002;4
48100;;;KELP;SEASHELLS;2019;1
48100;;;KELP;SEASHELLS;2019;1
48100;;;RAINFOREST_RESIN;SEASHELLS;9995;2
48600;;;KELP;SEASHELLS;2019;1
48600;;;KELP;SEASHELLS;2019;1
48600;;;RAINFOREST_RESIN;SEASHELLS;9996;1
49000;;;KELP;SEASHELLS;2019;1
49200;;;KELP;SEASHELLS;2022;11
49300;;;KELP;SEASHELLS;2019;1
49400;;;KELP;SEASHELLS;2021;9
49500;;;KELP;SEASHELLS;2022;6
49600;;;KELP;SEASHELLS;2021;1
49800;;;KELP;SEASHELLS;2020;5
49900;;;KELP;SEASHELLS;2023;2
49900;;;RAINFOREST_RESIN;SEASHELLS;9998;6
49900;;;RAINFOREST_RESIN;SEASHELLS;10005;2
50400;;;RAINFOREST_RESIN;SEASHELLS;9998;1
50600;;;KELP;SEASHELLS;2020;2
50600;;;KELP;SEASHELLS;2019;1
50600;;;KELP;SEASHELLS;2020;6
50600;;;RAINFOREST_RESIN;SEASHELLS;10002;1
51300;;;KELP;SEASHELLS;2020;13
51600;;;KELP;SEASHELLS;2023;2
51600;;;RAINFOREST_RESIN;SEASHELLS;10002;1
51600;;;RAINFOREST_RESIN;SEASHELLS;10002;1
51700;;;KELP;SEASHELLS;2020;4
51700;;;RAINFOREST_RESIN;SEASHELLS;9995;11
51900;;;RAINFOREST_RESIN;SEASHELLS;9996;1
52100;;;RAINFOREST_RESIN;SEASHELLS;9995;8
52300;;;KELP;SEASHELLS;2022;1
52300;;;RAINFOREST_RESIN;SEASHELLS;10002;1
52700;;;KELP;SEASHELLS;2019;1
52900;;;RAINFOREST_RESIN;SEASHELLS;10005;6
53900;;;KELP;SEASHELLS;2023;2
53900;;;RAINFOREST_RESIN;SEASHELLS;10004;2
54100;;;KELP;SEASHELLS;2020;1
54100;;;RAINFOREST_RESIN;SEASHELLS;9998;1
54300;;;KELP;SEASHELLS;2022;1
54300;;;RAINFOREST_RESIN;SEASHELLS;10004;2
54300;;;RAINFOREST_RESIN;SEASHELLS;10004;1
54600;;;RAINFOREST_RESIN;SEASHELLS;10002;3
54700;;;KELP;SEASHELLS;2020;4
55000;;;KELP;SEASHELLS;2019;1
55100;;;KELP;SEASHELLS;2022;2
55100;;;RAINFOREST_RESIN;SEASHELLS;10005;2
55200;;;KELP;SEASHELLS;2019;2
55200;;;KELP;SEASHELLS;2019;3
55700;;;KELP;SEASHELLS;2019;1
55700;;;RAINFOREST_RESIN;SEASHELLS;9996;1
56700;;;KELP;SEASHELLS;2020;2
57200;;;KELP;SEASHELLS;2019;1
57200;;;RAINFOREST_RESIN;SEASHELLS;10002;2
57500;;;KELP;SEASHELLS;2019;5
57800;;;RAINFOREST_RESIN;SEASHELLS;9998;1
57900;;;KELP;SEASHELLS;2018;2
57900;;;RAINFOREST_RESIN;SEASHELLS;9998;1
58000;;;KELP;SEASHELLS;2020;1
58000;;;KELP;SEASHELLS;2020;11
58000;;;RAINFOREST_RESIN;SEASHELLS;9998;4
58100;;;RAINFOREST_RESIN;SEASHELLS;10005;3
58400;;;KELP;SEASHELLS;2016;15
58600;;;RAINFOREST_RESIN;SEASHELLS;10002;1
58800;;;RAINFOREST_RESIN;SEASHELLS;9995;12
59100;;;KELP;SEASHELLS;2019;1
59100;;;RAINFOREST_RESIN;SEASHELLS;10005;1
59300;;;KELP;SEASHELLS;2016;1
60000;;;KELP;SEASHELLS;2018;1
60000;;;RAINFOREST_RESIN;SEASHELLS;9998;2
60000;;;RAINFOREST_RESIN;SEASHELLS;10005;1
60200;;;KELP;SEASHELLS;2016;1
60200;;;RAINFOREST_RESIN;SEASHELLS;9995;8
60700;;;KELP;SEASHELLS;2017;1
60800;;;KELP;SEASHELLS;2015;1
60900;;;KELP;SEASHELLS;2015;3
61200;;;KELP;SEASHELLS;2016;2
61700;;;KELP;SEASHELLS;2014;1
61900;;;KELP;SEASHELLS;2017;2
61900;;;RAINFOREST_RESIN;SEASHELLS;9998;1
62000;;;KELP;SEASHELLS;2016;1
62200;;;RAINFOREST_RESIN;SEASHELLS;10002;4
62300;;;RAINFOREST_RESIN;SEASHELLS;10005;2
62800;;;KELP;SEASHELLS;2015;1
62900;;;RAINFOREST_RESIN;SEASHELLS;9998;4
63000;;;KELP;SEASHELLS;2018;1
63100;;;KELP;SEASHELLS;2016;1
63400;;;KELP;SEASHELLS;2018;5
63600;;;KELP;SEASHELLS;2018;1
63800;;;KELP;SEASHELLS;2016;1
63900;;;RAINFOREST_RESIN;SEASHELLS;9995;12
64000;;;KELP;SEASHELLS;2016;1
64000;;;RAINFOREST_RESIN;SEASHELLS;9998;1
64200;;;RAINFOREST_RESIN;SEASHELLS;9996;1
64200;;;RAINFOREST_RESIN;SEASHELLS;9996;2
64400;;;RAINFOREST_RESIN;SEASHELLS;9998;4
64500;;;RAINFOREST_RESIN;SEASHELLS;9998;1
65000;;;RAINFOREST_RESIN;SEASHELLS;9998;1
65100;;;RAINFOREST_RESIN;SEASHELLS;9996;2
65100;;;RAINFOREST_RESIN;SEASHELLS;9996;1
65300;;;RAINFOREST_RESIN;SEASHELLS;10002;2
65400;;;KELP;SEASHELLS;2016;3
66000;;;RAINFOREST_RESIN;SEASHELLS;9998;1
66300;;;KELP;SEASHELLS;2018;1
66900;;;KELP;SEASHELLS;2017;1
67100;;;KELP;SEASHELLS;2018;9
67200;;;KELP;SEASHELLS;2015;1
67300;;;RAINFOREST_RESIN;SEASHELLS;9998;5
67500;;;KELP;SEASHELLS;2015;1
67600;;;KELP;SEASHELLS;2018;12
68000;;;KELP;SEASHELLS;2015;6
68100;;;RAINFOREST_RESIN;SEASHELLS;9998;2
68200;;;KELP;SEASHELLS;2017;1
68300;;;KELP;SEASHELLS;2017;1
68600;;;KELP;SEASHELLS;2015;1
68900;;;KELP;SEASHELLS;2017;1
69100;;;KELP;SEASHELLS;2017;1
69100;;;KELP;SEASHELLS;2015;8
69100;;;KELP;SEASHELLS;2015;1
69200;;;KELP;SEASHELLS;2017;2
69200;;;KELP;SEASHELLS;2017;1
69300;;;KELP;SEASHELLS;2017;1
69300;;;RAINFOREST_RESIN;SEASHELLS;9998;1
69600;;;KELP;SEASHELLS;2015;1
69700;;;KELP;SEASHELLS;2015;2
69700;;;RAINFOREST_RESIN;SEASHELLS;10002;1
70100;;;KELP;SEASHELLS;2015;1
70300;;;RAINFOREST_RESIN;SEASHELLS;9998;2
70600;;;KELP;SEASHELLS;2015;2
70600;;;RAINFOREST_RESIN;SEASHELLS;9996;1
70800;;;KELP;SEASHELLS;2015;1
71200;;;KELP;SEASHELLS;2015;1
71200;;;RAINFOREST_RESIN;SEASHELLS;10002;1
71500;;;KELP;SEASHELLS;2015;3
71500;;;RAINFOREST_RESIN;SEASHELLS;10002;3
71700;;;KELP;SEASHELLS;2014;8
71900;;;RAINFOREST_RESIN;SEASHELLS;10002;1
72000;;;KELP;SEASHELLS;2017;1
72400;;;RAINFOREST_RESIN;SEASHELLS;10002;1
72500;;;KELP;SEASHELLS;2017;1
72500;;;RAINFOREST_RESIN;SEASHELLS;10004;1
72900;;;KELP;SEASHELLS;2017;1
72900;;;RAINFOREST_RESIN;SEASHELLS;10004;1
73000;;;KELP;SEASHELLS;2014;1
73000;;;RAINFOREST_RESIN;SEASHELLS;10002;1
73100;;;RAINFOREST_RESIN;SEASHELLS;10002;1
73900;;;KELP;SEASHELLS;2015;5
73900;;;KELP;SEASHELLS;2015;3
74000;;;RAINFOREST_RESIN;SEASHELLS;10002;1
74300;;;KELP;SEASHELLS;2014;1
74900;;;RAINFOREST_RESIN;SEASHELLS;10002;1
75000;;;KELP;SEASHELLS;2016;1
75000;;;RAINFOREST_RESIN;SEASHELLS;9995;9
75000;;;RAINFOREST_RESIN;SEASHELLS;9998;1
75500;;;KELP;SEASHELLS;2014;2
75500;;;RAINFOREST_RESIN;SEASHELLS;9996;2
75600;;;RAINFOREST_RESIN;SEASHELLS;10002;1
75900;;;KELP;SEASHELLS;2014;6
76100;;;RAINFOREST_RESIN;SEASHELLS;9998;1
76200;;;KELP;SEASHELLS;2014;14
76900;;;KELP;SEASHELLS;2014;2
76900;;;KELP;SEASHELLS;2014;3
77000;;;KELP;SEASHELLS;2016;2
77000;;;RAINFOREST_RESIN;SEASHELLS;10002;2
77100;;;KELP;SEASHELLS;2015;2
77200;;;KELP;SEASHELLS;2014;1
77200;;;KELP;SEASHELLS;2012;10
77600;;;KELP;SEASHELLS;2012;3
77600;;;KELP;SEASHELLS;2012;7
77900;;;RAINFOREST_RESIN;SEASHELLS;10002;3
78100;;;KELP;SEASHELLS;2013;1
78100;;;KELP;SEASHELLS;2014;3
78100;;;RAINFOREST_RESIN;SEASHELLS;10002;1
78500;;;RAINFOREST_RESIN;SEASHELLS;10004;1
78500;;;RAINFOREST_RESIN;SEASHELLS;10004;10
78700;;;KELP;SEASHELLS;2013;2
78800;;;RAINFOREST_RESIN;SEASHELLS;10002;1
78900;;;KELP;SEASHELLS;2015;1
78900;;;RAINFOREST_RESIN;SEASHELLS;10002;1
79000;;;KELP;SEASHELLS;2013;3
79100;;;KELP;SEASHELLS;2013;1
79200;;;KELP;SEASHELLS;2014;5
79200;;;RAINFOREST_RESIN;SEASHELLS;9998;3
79400;;;KELP;SEASHELLS;2013;1
79600;;;KELP;SEASHELLS;2013;13
79900;;;KELP;SEASHELLS;2013;1
79900;;;RAINFOREST_RESIN;SEASHELLS;9998;3
80900;;;KELP;SEASHELLS;2013;1
81100;;;KELP;SEASHELLS;2015;1
81400;;;RAINFOREST_RESIN;SEASHELLS;10004;1
81800;;;RAINFOREST_RESIN;SEASHELLS;10002;1
81900;;;RAINFOREST_RESIN;SEASHELLS;9998;1
82500;;;KELP;SEASHELLS;2015;1
82600;;;KELP;SEASHELLS;2016;1
82600;;;KELP;SEASHELLS;2016;3
82800;;;KELP;SEASHELLS;2018;1
82800;;;RAINFOREST_RESIN;SEASHELLS;10002;1
83100;;;KELP;SEASHELLS;2016;1
83100;;;KELP;SEASHELLS;2016;3
83100;;;RAINFOREST_RESIN;SEASHELLS;9998;1
84100;;;RAINFOREST_RESIN;SEASHELLS;9996;1
84100;;;RAINFOREST_RESIN;SEASHELLS;9996;8
84200;;;KELP;SEASHELLS;2016;1
84200;;;RAINFOREST_RESIN;SEASHELLS;9996;2
84200;;;RAINFOREST_RESIN;SEASHELLS;9996;1
84300;;;RAINFOREST_RESIN;SEASHELLS;10004;2
84500;;;KELP;SEASHELLS;2015;1
85100;;;KELP;SEASHELLS;2018;14
85100;;;KELP;SEASHELLS;2015;13
85800;;;KELP;SEASHELLS;2015;1
85900;;;RAINFOREST_RESIN;SEASHELLS;9998;1
86100;;;RAINFOREST_RESIN;SEASHELLS;10002;1
86200;;;KELP;SEASHELLS;2015;3
86700;;;KELP;SEASHELLS;2015;1
86700;;;RAINFOREST_RESIN;SEASHELLS;9998;1
87200;;;RAINFOREST_RESIN;SEASHELLS;9996;1
87400;;;KELP;SEASHELLS;2015;1
87700;;;KELP;SEASHELLS;2013;1
87900;;;KELP;SEASHELLS;2017;1
87900;;;RAINFOREST_RESIN;SEASHELLS;10005;1
88000;;;KELP;SEASHELLS;2013;2
88000;;;RAINFOREST_RESIN;SEASHELLS;9996;2
88100;;;KELP;SEASHELLS;2017;8
88300;;;KELP;SEASHELLS;2014;1
88500;;;KELP;SEASHELLS;2016;1
88900;;;KELP;SEASHELLS;2014;1
89100;;;KELP;SEASHELLS;2014;1
89100;;;RAINFOREST_RESIN;SEASHELLS;9998;1
89200;;;RAINFOREST_RESIN;SEASHELLS;10002;1
89600;;;KELP;SEASHELLS;2016;6
89600;;;KELP;SEASHELLS;2016;2
89600;;;RAINFOREST_RESIN;SEASHELLS;9996;1
89800;;;KELP;SEASHELLS;2014;1
89900;;;KELP;SEASHELLS;2014;2
89900;;;RAINFOREST_RESIN;SEASHELLS;9995;2
90000;;;RAINFOREST_RESIN;SEASHELLS;9998;1
90000;;;RAINFOREST_RESIN;SEASHELLS;9998;1
90100;;;RAINFOREST_RESIN;SEASHELLS;10002;3
90300;;;RAINFOREST_RESIN;SEASHELLS;9998;1
90900;;;KELP;SEASHELLS;2017;1
91000;;;KELP;SEASHELLS;2017;1
91100;;;KELP;SEASHELLS;2015;1
91100;;;RAINFOREST_RESIN;SEASHELLS;9996;1
91200;;;KELP;SEASHELLS;2015;1
91200;;;RAINFOREST_RESIN;SEASHELLS;9995;1
91500;;;KELP;SEASHELLS;2015;15
91700;;;RAINFOREST_RESIN;SEASHELLS;9998;1
92100;;;RAINFOREST_RESIN;SEASHELLS;9998;1
92200;;;KELP;SEASHELLS;2015;8
92200;;;KELP;SEASHELLS;2015;2
92200;;;RAINFOREST_RESIN;SEASHELLS;9996;1
92200;;;RAINFOREST_RESIN;SEASHELLS;9996;1
92300;;;KELP;SEASHELLS;2018;12
92700;;;KELP;SEASHELLS;2015;1
92700;;;KELP;SEASHELLS;2016;1
92700;;;RAINFOREST_RESIN;SEASHELLS;10002;2
92700;;;RAINFOREST_RESIN;SEASHELLS;10002;1
92900;;;KELP;SEASHELLS;2016;1
92900;;;RAINFOREST_RESIN;SEASHELLS;9998;1
93200;;;KELP;SEASHELLS;2019;1
93300;;;KELP;SEASHELLS;2019;1
93400;;;RAINFOREST_RESIN;SEASHELLS;9998;3
93600;;;KELP;SEASHELLS;2023;1
93600;;;RAINFOREST_RESIN;SEASHELLS;10004;1
93800;;;RAINFOREST_RESIN;SEASHELLS;9998;1
94200;;;RAINFOREST_RESIN;SEASHELLS;10002;1
94300;;;RAINFOREST_RESIN;SEASHELLS;10002;1
94400;;;KELP;SEASHELLS;2023;1
94400;;;RAINFOREST_RESIN;SEASHELLS;10005;1
94600;;;RAINFOREST_RESIN;SEASHELLS;9998;1
94900;;;KELP;SEASHELLS;2023;6
95000;;;KELP;SEASHELLS;2023;1
95000;;;RAINFOREST_RESIN;SEASHELLS;10004;1
95000;;;RAINFOREST_RESIN;SEASHELLS;10005;1
95600;;;KELP;SEASHELLS;2018;1
95700;;;RAINFOREST_RESIN;SEASHELLS;10002;1
95800;;;RAINFOREST_RESIN;SEASHELLS;10005;7
96000;;;KELP;SEASHELLS;2016;2
96000;;;RAINFOREST_RESIN;SEASHELLS;9996;1
96200;;;KELP;SEASHELLS;2017;1
96200;;;RAINFOREST_RESIN;SEASHELLS;9998;5
96300;;;KELP;SEASHELLS;2016;1
96800;;;RAINFOREST_RESIN;SEASHELLS;10002;3
96900;;;KELP;SEASHELLS;2018;14
