timestamp;buyer;seller;symbol;currency;price;quantity
21200;;;KELP;SEASHELLS;2035;1
21200;;;RAINFOREST_RESIN;SEASHELLS;9998;1
21200;;;SQUID_INK;SEASHELLS;1836;1
21500;;;KELP;SEASHELLS;2033;2
21500;;;SQUID_INK;SEASHELLS;1839;2
22100;;;KELP;SEASHELLS;2035;1
22100;;;SQUID_INK;SEASHELLS;1851;1
22200;;;RAINFOREST_RESIN;SEASHELLS;10002;1
22400;;;RAINFOREST_RESIN;SEASHELLS;10002;1
22500;;;KELP;SEASHELLS;2035;1
22800;;;KELP;SEASHELLS;2033;2
22800;;;RAINFOREST_RESIN;SEASHELLS;10002;1
22800;;;SQUID_INK;SEASHELLS;1847;2
22900;;;KELP;SEASHELLS;2033;1
23000;;;KELP;SEASHELLS;2035;1
23000;;;RAINFOREST_RESIN;SEASHELLS;10002;1
23000;;;SQUID_INK;SEASHELLS;1847;1
23200;;;KELP;SEASHELLS;2033;1
23200;;;SQUID_INK;SEASHELLS;1842;1
23400;;;KELP;SEASHELLS;2033;15
23400;;;SQUID_INK;SEASHELLS;1840;15
23600;;;KELP;SEASHELLS;2033;1
23600;;;SQUID_INK;SEASHELLS;1843;1
24300;;;KELP;SEASHELLS;2033;1
24300;;;RAINFOREST_RESIN;SEASHELLS;10002;1
24300;;;SQUID_INK;SEASHELLS;1846;1
24500;;;KELP;SEASHELLS;2033;9
24500;;;SQUID_INK;SEASHELLS;1844;9
25100;;;RAINFOREST_RESIN;SEASHELLS;9998;1
25900;;;KELP;SEASHELLS;2036;2
25900;;;RAINFOREST_RESIN;SEASHELLS;10004;2
25900;;;SQUID_INK;SEASHELLS;1852;2
26000;;;KELP;SEASHELLS;2035;1
26000;;;SQUID_INK;SEASHELLS;1851;1
26200;;;RAINFOREST_RESIN;SEASHELLS;10002;1
26300;;;KELP;SEASHELLS;2033;1
26300;;;RAINFOREST_RESIN;SEASHELLS;10002;4
26300;;;SQUID_INK;SEASHELLS;1848;1
26600;;;RAINFOREST_RESIN;SEASHELLS;9998;4
26700;;;KELP;SEASHELLS;2035;1
26700;;;SQUID_INK;SEASHELLS;1846;1
26800;;;RAINFOREST_RESIN;SEASHELLS;10002;1
27100;;;KELP;SEASHELLS;2035;1
27100;;;RAINFOREST_RESIN;SEASHELLS;9998;1
27100;;;SQUID_INK;SEASHELLS;1851;1
27200;;;KELP;SEASHELLS;2035;1
27200;;;SQUID_INK;SEASHELLS;1853;1
27300;;;KELP;SEASHELLS;2033;1
27300;;;SQUID_INK;SEASHELLS;1850;1
27400;;;RAINFOREST_RESIN;SEASHELLS;9998;6
27400;;;RAINFOREST_RESIN;SEASHELLS;9998;3
27800;;;RAINFOREST_RESIN;SEASHELLS;9998;3
28100;;;RAINFOREST_RESIN;SEASHELLS;10004;1
28100;;;RAINFOREST_RESIN;SEASHELLS;10004;2
28500;;;KELP;SEASHELLS;2033;1
28500;;;SQUID_INK;SEASHELLS;1847;1
28600;;;KELP;SEASHELLS;2033;1
28600;;;KELP;SEASHELLS;2034;5
28600;;;SQUID_INK;SEASHELLS;1848;1
28700;;;KELP;SEASHELLS;2033;1
28700;;;SQUID_INK;SEASHELLS;1848;1
29000;;;RAINFOREST_RESIN;SEASHELLS;10002;1
29300;;;KELP;SEASHELLS;2035;1
29300;;;SQUID_INK;SEASHELLS;1851;1
29400;;;RAINFOREST_RESIN;SEASHELLS;10002;1
29500;;;KELP;SEASHELLS;2033;1
29500;;;SQUID_INK;SEASHELLS;1850;1
29600;;;KELP;SEASHELLS;2034;4
29800;;;RAINFOREST_RESIN;SEASHELLS;10005;5
29900;;;KELP;SEASHELLS;2036;15
29900;;;SQUID_INK;SEASHELLS;1857;15
30200;;;RAINFOREST_RESIN;SEASHELLS;9998;1
30400;;;KELP;SEASHELLS;2035;3
30400;;;SQUID_INK;SEASHELLS;1852;3
30600;;;RAINFOREST_RESIN;SEASHELLS;10002;1
31000;;;KELP;SEASHELLS;2036;1
31000;;;RAINFOREST_RESIN;SEASHELLS;10002;1
31000;;;RAINFOREST_RESIN;SEASHELLS;10002;1
31000;;;SQUID_INK;SEASHELLS;1852;1
31100;;;KELP;SEASHELLS;2035;1
31100;;;KELP;SEASHELLS;2034;9
31100;;;RAINFOREST_RESIN;SEASHELLS;10002;1
31100;;;SQUID_INK;SEASHELLS;1852;1
31100;;;SQUID_INK;SEASHELLS;1850;9
31200;;;KELP;SEASHELLS;2034;1
31200;;;RAINFOREST_RESIN;SEASHELLS;10002;1
31200;;;RAINFOREST_RESIN;SEASHELLS;10002;6
31200;;;SQUID_INK;SEASHELLS;1850;1
31400;;;RAINFOREST_RESIN;SEASHELLS;10002;3
31600;;;RAINFOREST_RESIN;SEASHELLS;9998;1
31600;;;RAINFOREST_RESIN;SEASHELLS;9998;3
31700;;;RAINFOREST_RESIN;SEASHELLS;10002;1
31700;;;RAINFOREST_RESIN;SEASHELLS;9995;3
32100;;;KELP;SEASHELLS;2033;2
32100;;;RAINFOREST_RESIN;SEASHELLS;9998;2
32100;;;SQUID_INK;SEASHELLS;1848;2
32500;;;KELP;SEASHELLS;2037;9
32500;;;RAINFOREST_RESIN;SEASHELLS;10002;1
32500;;;SQUID_INK;SEASHELLS;1848;2
32500;;;SQUID_INK;SEASHELLS;1848;7
33200;;;KELP;SEASHELLS;2036;1
33200;;;SQUID_INK;SEASHELLS;1837;1
33600;;;RAINFOREST_RESIN;SEASHELLS;9998;2
33900;;;RAINFOREST_RESIN;SEASHELLS;10004;1
33900;;;RAINFOREST_RESIN;SEASHELLS;10004;11
34000;;;KELP;SEASHELLS;2036;1
34000;;;SQUID_INK;SEASHELLS;1848;1
34200;;;RAINFOREST_RESIN;SEASHELLS;10002;1
34300;;;KELP;SEASHELLS;2034;1
34300;;;SQUID_INK;SEASHELLS;1846;1
34600;;;KELP;SEASHELLS;2037;14
34600;;;SQUID_INK;SEASHELLS;1849;14
34800;;;KELP;SEASHELLS;2034;10
34800;;;SQUID_INK;SEASHELLS;1846;10
35400;;;RAINFOREST_RESIN;SEASHELLS;10002;1
35700;;;KELP;SEASHELLS;2037;11
35700;;;SQUID_INK;SEASHELLS;1845;11
36000;;;KELP;SEASHELLS;2035;2
36000;;;SQUID_INK;SEASHELLS;1842;2
36500;;;KELP;SEASHELLS;2034;1
36500;;;SQUID_INK;SEASHELLS;1843;1
36600;;;KELP;SEASHELLS;2035;2
36600;;;SQUID_INK;SEASHELLS;1842;2
36700;;;RAINFOREST_RESIN;SEASHELLS;10002;1
36700;;;RAINFOREST_RESIN;SEASHELLS;10002;1
37100;;;KELP;SEASHELLS;2037;9
37100;;;SQUID_INK;SEASHELLS;1847;9
37300;;;RAINFOREST_RESIN;SEASHELLS;9996;1
37600;;;KELP;SEASHELLS;2036;1
37600;;;KELP;SEASHELLS;2034;9
37600;;;RAINFOREST_RESIN;SEASHELLS;10004;1
37600;;;RAINFOREST_RESIN;SEASHELLS;10004;9
37600;;;SQUID_INK;SEASHELLS;1847;1
37600;;;SQUID_INK;SEASHELLS;1845;9
37800;;;KELP;SEASHELLS;2037;2
37800;;;RAINFOREST_RESIN;SEASHELLS;10004;2
37800;;;SQUID_INK;SEASHELLS;1851;2
38400;;;KELP;SEASHELLS;2034;4
38400;;;SQUID_INK;SEASHELLS;1850;2
38400;;;SQUID_INK;SEASHELLS;1850;2
38700;;;KELP;SEASHELLS;2034;1
38700;;;RAINFOREST_RESIN;SEASHELLS;10004;2
38700;;;SQUID_INK;SEASHELLS;1850;1
39100;;;KELP;SEASHELLS;2037;1
39100;;;RAINFOREST_RESIN;SEASHELLS;9998;1
39100;;;SQUID_INK;SEASHELLS;1853;1
39200;;;KELP;SEASHELLS;2034;2
39200;;;KELP;SEASHELLS;2035;4
39200;;;RAINFOREST_RESIN;SEASHELLS;9995;2
39200;;;SQUID_INK;SEASHELLS;1849;2
39200;;;SQUID_INK;SEASHELLS;1850;4
39700;;;KELP;SEASHELLS;2034;1
39700;;;SQUID_INK;SEASHELLS;1849;1
40000;;;KELP;SEASHELLS;2034;14
40000;;;SQUID_INK;SEASHELLS;1849;14
40200;;;KELP;SEASHELLS;2037;6
40200;;;SQUID_INK;SEASHELLS;1854;6
40500;;;KELP;SEASHELLS;2037;13
40500;;;SQUID_INK;SEASHELLS;1854;13
40600;;;RAINFOREST_RESIN;SEASHELLS;10002;1
40700;;;KELP;SEASHELLS;2036;1
41400;;;KELP;SEASHELLS;2034;5
41400;;;SQUID_INK;SEASHELLS;1855;5
41800;;;KELP;SEASHELLS;2034;1
41800;;;SQUID_INK;SEASHELLS;1857;1
42000;;;RAINFOREST_RESIN;SEASHELLS;9998;1
42400;;;KELP;SEASHELLS;2034;1
42400;;;RAINFOREST_RESIN;SEASHELLS;9996;1
42400;;;SQUID_INK;SEASHELLS;1859;1
42500;;;SQUID_INK;SEASHELLS;1861;2
42800;;;KELP;SEASHELLS;2035;2
42800;;;SQUID_INK;SEASHELLS;1859;2
43200;;;RAINFOREST_RESIN;SEASHELLS;9996;2
43600;;;RAINFOREST_RESIN;SEASHELLS;10002;2
43800;;;KELP;SEASHELLS;2037;1
43800;;;KELP;SEASHELLS;2037;4
43800;;;SQUID_INK;SEASHELLS;1856;5
43900;;;KELP;SEASHELLS;2034;1
43900;;;KELP;SEASHELLS;2037;2
43900;;;RAINFOREST_RESIN;SEASHELLS;10002;1
43900;;;RAINFOREST_RESIN;SEASHELLS;10002;4
43900;;;RAINFOREST_RESIN;SEASHELLS;10002;2
43900;;;SQUID_INK;SEASHELLS;1852;1
43900;;;SQUID_INK;SEASHELLS;1855;2
44300;;;RAINFOREST_RESIN;SEASHELLS;9998;2
44700;;;KELP;SEASHELLS;2036;1
44700;;;SQUID_INK;SEASHELLS;1851;1
45000;;;KELP;SEASHELLS;2034;1
45000;;;SQUID_INK;SEASHELLS;1847;1
45200;;;KELP;SEASHELLS;2034;1
45200;;;RAINFOREST_RESIN;SEASHELLS;10002;1
45200;;;SQUID_INK;SEASHELLS;1848;1
45300;;;KELP;SEASHELLS;2034;1
45300;;;SQUID_INK;SEASHELLS;1848;1
45500;;;KELP;SEASHELLS;2034;1
45500;;;KELP;SEASHELLS;2034;2
45500;;;RAINFOREST_RESIN;SEASHELLS;9998;3
45500;;;SQUID_INK;SEASHELLS;1847;3
45900;;;KELP;SEASHELLS;2033;1
45900;;;SQUID_INK;SEASHELLS;1848;1
46000;;;RAINFOREST_RESIN;SEASHELLS;9998;1
46400;;;KELP;SEASHELLS;2035;1
46500;;;KELP;SEASHELLS;2035;2
46500;;;RAINFOREST_RESIN;SEASHELLS;9998;1
46500;;;SQUID_INK;SEASHELLS;1847;2
46600;;;KELP;SEASHELLS;2035;1
46900;;;KELP;SEASHELLS;2033;10
46900;;;SQUID_INK;SEASHELLS;1847;10
47200;;;KELP;SEASHELLS;2035;1
47200;;;SQUID_INK;SEASHELLS;1848;1
47400;;;KELP;SEASHELLS;2035;2
47400;;;RAINFOREST_RESIN;SEASHELLS;9998;1
47400;;;SQUID_INK;SEASHELLS;1847;2
47700;;;KELP;SEASHELLS;2033;10
47700;;;SQUID_INK;SEASHELLS;1845;10
48000;;;RAINFOREST_RESIN;SEASHELLS;10002;1
48100;;;SQUID_INK;SEASHELLS;1845;1
48200;;;KELP;SEASHELLS;2033;1
48200;;;SQUID_INK;SEASHELLS;1842;1
48300;;;KELP;SEASHELLS;2034;1
48300;;;KELP;SEASHELLS;2034;4
48300;;;SQUID_INK;SEASHELLS;1839;1
48300;;;SQUID_INK;SEASHELLS;1839;4
48900;;;KELP;SEASHELLS;2033;1
49000;;;RAINFOREST_RESIN;SEASHELLS;10004;1
49000;;;RAINFOREST_RESIN;SEASHELLS;10004;1
49800;;;KELP;SEASHELLS;2034;1
49800;;;KELP;SEASHELLS;2037;1
49800;;;RAINFOREST_RESIN;SEASHELLS;10002;1
49800;;;SQUID_INK;SEASHELLS;1832;1
49800;;;SQUID_INK;SEASHELLS;1835;1
50100;;;RAINFOREST_RESIN;SEASHELLS;10002;4
50400;;;KELP;SEASHELLS;2034;2
50400;;;KELP;SEASHELLS;2034;1
50400;;;SQUID_INK;SEASHELLS;1831;2
50400;;;SQUID_INK;SEASHELLS;1831;1
50600;;;KELP;SEASHELLS;2036;1
50600;;;KELP;SEASHELLS;2035;4
50600;;;SQUID_INK;SEASHELLS;1833;1
50600;;;SQUID_INK;SEASHELLS;1832;4
50900;;;KELP;SEASHELLS;2034;1
50900;;;SQUID_INK;SEASHELLS;1831;1
51400;;;KELP;SEASHELLS;2036;5
51400;;;SQUID_INK;SEASHELLS;1831;5
51500;;;KELP;SEASHELLS;2037;4
51500;;;KELP;SEASHELLS;2034;2
51500;;;RAINFOREST_RESIN;SEASHELLS;9995;2
51500;;;SQUID_INK;SEASHELLS;1832;4
51500;;;SQUID_INK;SEASHELLS;1829;2
51600;;;KELP;SEASHELLS;2036;1
51600;;;SQUID_INK;SEASHELLS;1829;1
52000;;;RAINFOREST_RESIN;SEASHELLS;9998;1
52200;;;RAINFOREST_RESIN;SEASHELLS;10002;1
52200;;;SQUID_INK;SEASHELLS;1827;1
52400;;;RAINFOREST_RESIN;SEASHELLS;10002;4
52400;;;RAINFOREST_RESIN;SEASHELLS;10002;3
52600;;;KELP;SEASHELLS;2034;2
52600;;;RAINFOREST_RESIN;SEASHELLS;10004;1
52600;;;SQUID_INK;SEASHELLS;1834;2
52700;;;KELP;SEASHELLS;2036;1
52700;;;SQUID_INK;SEASHELLS;1838;1
52800;;;KELP;SEASHELLS;2036;1
53100;;;RAINFOREST_RESIN;SEASHELLS;9998;5
53300;;;KELP;SEASHELLS;2034;8
53300;;;SQUID_INK;SEASHELLS;1840;8
54000;;;RAINFOREST_RESIN;SEASHELLS;10002;1
54100;;;KELP;SEASHELLS;2037;2
54100;;;RAINFOREST_RESIN;SEASHELLS;10004;1
54100;;;RAINFOREST_RESIN;SEASHELLS;10004;1
54100;;;SQUID_INK;SEASHELLS;1841;2
54200;;;KELP;SEASHELLS;2034;1
54200;;;SQUID_INK;SEASHELLS;1840;1
54300;;;KELP;SEASHELLS;2034;2
54300;;;RAINFOREST_RESIN;SEASHELLS;10002;1
54300;;;SQUID_INK;SEASHELLS;1836;2
54600;;;RAINFOREST_RESIN;SEASHELLS;10002;2
54700;;;KELP;SEASHELLS;2037;2
54700;;;RAINFOREST_RESIN;SEASHELLS;10004;1
54700;;;RAINFOREST_RESIN;SEASHELLS;10005;2
54700;;;RAINFOREST_RESIN;SEASHELLS;10004;4
54700;;;SQUID_INK;SEASHELLS;1842;2
54900;;;KELP;SEASHELLS;2036;1
54900;;;SQUID_INK;SEASHELLS;1841;1
55200;;;KELP;SEASHELLS;2034;1
55200;;;SQUID_INK;SEASHELLS;1838;1
55300;;;KELP;SEASHELLS;2036;1
55300;;;RAINFOREST_RESIN;SEASHELLS;10002;5
55300;;;RAINFOREST_RESIN;SEASHELLS;10002;3
55300;;;SQUID_INK;SEASHELLS;1838;1
55400;;;RAINFOREST_RESIN;SEASHELLS;9998;6
55900;;;RAINFOREST_RESIN;SEASHELLS;9998;4
56500;;;RAINFOREST_RESIN;SEASHELLS;10002;6
56700;;;KELP;SEASHELLS;2034;2
56700;;;RAINFOREST_RESIN;SEASHELLS;9998;1
56700;;;SQUID_INK;SEASHELLS;1841;2
56700;;;SQUID_INK;SEASHELLS;1841;2
57100;;;KELP;SEASHELLS;2036;1
57100;;;RAINFOREST_RESIN;SEASHELLS;9998;1
57300;;;KELP;SEASHELLS;2035;1
57600;;;RAINFOREST_RESIN;SEASHELLS;9998;1
57900;;;SQUID_INK;SEASHELLS;1840;5
58000;;;KELP;SEASHELLS;2037;14
58000;;;SQUID_INK;SEASHELLS;1843;14
58100;;;RAINFOREST_RESIN;SEASHELLS;10005;7
58600;;;KELP;SEASHELLS;2033;1
58600;;;RAINFOREST_RESIN;SEASHELLS;9996;1
58600;;;SQUID_INK;SEASHELLS;1840;1
58800;;;KELP;SEASHELLS;2035;2
58800;;;RAINFOREST_RESIN;SEASHELLS;10004;1
58800;;;RAINFOREST_RESIN;SEASHELLS;10004;1
58800;;;SQUID_INK;SEASHELLS;1839;2
58900;;;KELP;SEASHELLS;2037;2
58900;;;KELP;SEASHELLS;2036;1
58900;;;RAINFOREST_RESIN;SEASHELLS;10004;2
58900;;;SQUID_INK;SEASHELLS;1842;2
58900;;;SQUID_INK;SEASHELLS;1841;1
59100;;;RAINFOREST_RESIN;SEASHELLS;9998;1
59400;;;RAINFOREST_RESIN;SEASHELLS;10002;1
59600;;;RAINFOREST_RESIN;SEASHELLS;10002;1
59700;;;KELP;SEASHELLS;2036;1
59700;;;SQUID_INK;SEASHELLS;1844;1
59900;;;KELP;SEASHELLS;2034;2
59900;;;RAINFOREST_RESIN;SEASHELLS;9996;2
59900;;;SQUID_INK;SEASHELLS;1845;2
60000;;;RAINFOREST_RESIN;SEASHELLS;9998;3
60400;;;RAINFOREST_RESIN;SEASHELLS;9996;2
60400;;;RAINFOREST_RESIN;SEASHELLS;9996;5
60400;;;RAINFOREST_RESIN;SEASHELLS;9998;1
60600;;;KELP;SEASHELLS;2034;1
60600;;;RAINFOREST_RESIN;SEASHELLS;9996;1
60600;;;SQUID_INK;SEASHELLS;1840;1
60700;;;KELP;SEASHELLS;2034;1
60700;;;SQUID_INK;SEASHELLS;1840;1
60800;;;KELP;SEASHELLS;2036;1
60800;;;SQUID_INK;SEASHELLS;1842;1
61000;;;RAINFOREST_RESIN;SEASHELLS;9998;1
61200;;;KELP;SEASHELLS;2034;3
61200;;;KELP;SEASHELLS;2034;1
61200;;;SQUID_INK;SEASHELLS;1841;3
61200;;;SQUID_INK;SEASHELLS;1841;1
61500;;;KELP;SEASHELLS;2036;1
61500;;;SQUID_INK;SEASHELLS;1844;1
61800;;;KELP;SEASHELLS;2034;1
61800;;;SQUID_INK;SEASHELLS;1840;1
61900;;;KELP;SEASHELLS;2033;9
61900;;;SQUID_INK;SEASHELLS;1840;9
62700;;;KELP;SEASHELLS;2037;15
62700;;;RAINFOREST_RESIN;SEASHELLS;9998;1
62700;;;SQUID_INK;SEASHELLS;1837;15
62800;;;RAINFOREST_RESIN;SEASHELLS;9995;12
63100;;;RAINFOREST_RESIN;SEASHELLS;9998;1
63300;;;KELP;SEASHELLS;2036;1
63300;;;RAINFOREST_RESIN;SEASHELLS;10002;1
63300;;;RAINFOREST_RESIN;SEASHELLS;10002;4
63300;;;SQUID_INK;SEASHELLS;1837;1
63600;;;KELP;SEASHELLS;2036;1
63600;;;SQUID_INK;SEASHELLS;1838;1
63700;;;KELP;SEASHELLS;2035;5
63700;;;KELP;SEASHELLS;2035;7
63700;;;SQUID_INK;SEASHELLS;1836;5
63900;;;SQUID_INK;SEASHELLS;1834;2
64000;;;KELP;SEASHELLS;2034;1
64000;;;SQUID_INK;SEASHELLS;1831;1
64600;;;RAINFOREST_RESIN;SEASHELLS;9996;2
64800;;;SQUID_INK;SEASHELLS;1838;1
64900;;;RAINFOREST_RESIN;SEASHELLS;9998;4
